Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC
2022-11-15 12:51:44.806558-07:00,0.0,2.77,2.12,-1.74,0.44,15.22,969.67,38.94,24.0,0.0,0.000771861,-0.00105006,0.000646424,32.8213941,-111.787046,379.291962,-17.7951374,0.327217309,-0.0248439935,,,,,,,,,,,,,,2022-11-15 19:51:44.806558+00:00
2022-11-15 12:51:45.000835-07:00,0.194277,2.8,2.17,-1.72,0.44,15.28,969.66,38.79,23.0,0.0,0.000493394,-0.000192698,0.00155748,32.8213941,-111.787046,379.29361,-17.7815966,0.328670815,-0.025179123,,,,,,,,,,,,,,2022-11-15 19:51:45.000835+00:00
2022-11-15 12:51:45.200480-07:00,0.393922,2.85,2.08,-1.9,0.44,15.39,969.67,38.48,19.0,0.0,0.000252027,-0.00128034,-0.000807068,32.821394,-111.787047,379.285065,-17.7658573,0.325958083,-0.0316353334,2.09536,-15.8842,6120.4,25.9368,11585.0,0.435488,-1.0,19.0,-1229.0,82.0,,0.0,,2022-11-15 19:51:45.200480+00:00
2022-11-15 12:51:45.400728-07:00,0.59417,2.81,2.02,-1.92,0.4,15.33,969.66,38.77,20.0,0.0,0.000235678,0.000168902,-0.00108872,32.8213939,-111.787047,379.282349,-17.7528708,0.326958181,-0.0379733433,,,,,,,,,,,,,,2022-11-15 19:51:45.400728+00:00
2022-11-15 12:51:45.600960-07:00,0.794402,2.82,1.89,-2.04,0.42,15.22,969.67,39.04,22.0,0.0,0.000364388,-0.000938722,0.000423013,32.8213938,-111.787047,379.288452,-17.7401356,0.326966947,-0.0241777298,,,,,,,,,,,,,,2022-11-15 19:51:45.600960+00:00
2022-11-15 12:51:45.800802-07:00,0.994244,2.79,1.75,-2.13,0.44,15.18,969.67,39.08,25.0,0.0,0.000482537,-0.00115549,0.00229141,32.8213936,-111.787047,379.298798,-17.7241982,0.329384196,-0.0389433104,,,,,,,,,,,,,,2022-11-15 19:51:45.800802+00:00
2022-11-15 12:51:46.000705-07:00,1.194147,2.76,1.86,-2.0,0.43,15.18,969.66,39.15,22.0,0.0,0.000220322,0.000289897,0.00109589,32.8213936,-111.787047,379.287231,-17.7107032,0.326985046,-0.0326539189,,,,,,,,,,,,,,2022-11-15 19:51:46.000705+00:00
2022-11-15 12:51:46.200976-07:00,1.394418,2.63,1.76,-1.92,0.4,15.2,969.67,39.13,19.0,0.0,0.000225958,-0.000634651,-0.00139963,32.8213935,-111.787047,379.278259,-17.6961431,0.329263042,-0.0228616076,2.09748,-14.9798,6131.83,25.9375,11592.0,0.405537,-1.0,22.0,-1253.0,82.0,,0.0,,2022-11-15 19:51:46.200976+00:00
2022-11-15 12:51:46.400276-07:00,1.593718,2.74,1.76,-2.08,0.31,15.75,969.67,37.79,21.0,0.0,0.000105032,-0.000299667,0.000193332,32.8213934,-111.787047,379.283478,-17.6843088,0.330151553,-0.0252636199,,,,,,,,,,,,,,2022-11-15 19:51:46.400276+00:00
2022-11-15 12:51:46.601193-07:00,1.794635,2.58,1.26,-2.23,0.24,16.05,969.67,37.02,24.0,0.0,0.000429808,0.000122954,0.00200207,32.8213934,-111.787047,379.292511,-17.6698384,0.32935029,-0.0128811766,,,,,,,,,,,,,,2022-11-15 19:51:46.601193+00:00
2022-11-15 12:51:46.800822-07:00,1.994264,2.48,1.31,-2.1,0.19,16.03,969.66,37.11,21.0,0.0,0.000214779,-0.00043944,0.000822183,32.8213934,-111.787047,379.282196,-17.6572681,0.332368494,-0.0184730707,,,,,,,,,,,,,,2022-11-15 19:51:46.800822+00:00
2022-11-15 12:51:47.000748-07:00,2.19419,2.49,1.14,-2.21,0.18,16.32,969.66,36.56,20.0,0.0,0.000145811,-0.000195332,-0.000308281,32.8213933,-111.787047,379.285797,-17.6434542,0.332536166,-0.0130775712,,,,,,,,,,,,,,2022-11-15 19:51:47.000748+00:00
2022-11-15 12:51:47.200437-07:00,2.393879,2.42,1.21,-2.08,0.25,16.13,969.66,36.92,19.0,0.0,0.000428197,-0.0005978,-0.00157402,32.8213933,-111.787047,379.272339,-17.6281418,0.331022325,-0.0163497856,2.09874,-15.0494,6106.82,25.9381,11535.0,0.418158,-1.0,21.0,-1212.0,82.0,,0.0,,2022-11-15 19:51:47.200437+00:00
2022-11-15 12:51:47.400748-07:00,2.59419,2.47,1.12,-2.19,0.22,16.15,969.66,36.9,24.0,0.0,0.000696093,-0.000888337,-0.00153653,32.8213933,-111.787047,379.278046,-17.6139373,0.3310287,-0.0203814817,,,,,,,,,,,,,,2022-11-15 19:51:47.400748+00:00
2022-11-15 12:51:47.601241-07:00,2.794683,2.41,1.01,-2.17,0.27,16.2,969.66,36.79,23.0,0.0,0.000675724,-0.000900434,0.000150277,32.8213933,-111.787047,379.282318,-17.6046168,0.33089349,-0.0191344118,,,,,,,,,,,,,,2022-11-15 19:51:47.601241+00:00
2022-11-15 12:51:47.800734-07:00,2.994176,2.64,1.39,-2.22,0.28,16.14,969.68,36.98,20.0,0.0,0.000868718,-0.00152667,-0.000290137,32.8213933,-111.787047,379.279419,-17.5931182,0.329496105,-0.0295372144,,,,,,,,,,,,,,2022-11-15 19:51:47.800734+00:00
2022-11-15 12:51:48.000296-07:00,3.193738,2.79,1.84,-2.06,0.43,15.21,969.67,39.26,19.0,0.0,0.000135099,-0.000283857,8.55711e-05,32.8213933,-111.787047,379.285828,-17.5822831,0.329713101,-0.0275930615,,,,,,,,,,,,,,2022-11-15 19:51:48.000296+00:00
2022-11-15 12:51:48.201003-07:00,3.394445,2.76,1.85,-2.01,0.39,15.24,969.68,39.28,22.0,0.0,0.000675804,-0.000879897,0.00188846,32.8213933,-111.787047,379.294861,-17.5726528,0.330853922,-0.0213730865,2.10016,-15.4118,6073.95,25.9398,11525.0,0.312598,-1.0,19.0,-1220.0,82.0,,0.0,,2022-11-15 19:51:48.201003+00:00
2022-11-15 12:51:48.400981-07:00,3.594423,2.71,1.48,-2.25,0.28,15.81,969.67,37.91,25.0,0.0,0.000457535,-0.000504714,0.00054551,32.8213933,-111.787047,379.291107,-17.5603693,0.330187326,-0.0236042006,,,,,,,,,,,,,,2022-11-15 19:51:48.400981+00:00
2022-11-15 12:51:48.601111-07:00,3.794553,2.86,1.74,-2.25,0.33,15.81,969.66,37.87,21.0,0.0,0.000387668,-0.000614488,-0.000733557,32.8213933,-111.787047,379.28183,-17.5461539,0.32973555,-0.0208262511,,,,,,,,,,,,,,2022-11-15 19:51:48.601111+00:00
2022-11-15 12:51:48.800817-07:00,3.994259,2.87,1.71,-2.27,0.41,15.78,969.66,37.95,19.0,0.0,0.000437906,-0.000570296,0.000379887,32.8213932,-111.787047,379.291748,-17.5358574,0.327304898,-0.0200885206,,,,,,,,,,,,,,2022-11-15 19:51:48.800817+00:00
