Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H2O,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6,x_dist,y_dist,s_dist,z_dist,velocity_s,velocity_z,x_src_dist,y_src_dist,s_src_dist,collecting,group,transect_num
2023-04-19 07:29:04.064126-07:00,1138.394425,5.79,-5.62,1.36,-0.34,16.89,886.61,50.26,81.0,2.0,1.66953,0.423881,0.165937,32.6922105,-103.074748,1161.8730699999999,78.4271158,6.45599708,-6.4151609,2.41302,52.2085,13386.4,25.7947,11784.0,0.758144,0.0882927,14.0,-1205.0,77.0,,0.0,,2023-04-19 14:29:04.064126+00:00,1.0649018426903076,0.014077795384499488,6.479509163919155,6.202463552038072,1.8744292173756691,-0.17406300000000002,196.8151955905734,0.18225996174560674,0.3764344709355315,6.3477170176600115,196.6625895530307,6.074509160170356,1.8222144697344724,-0.29935560000000005,0.3703824742694316,0.18121735308487322,0.24608479066881686,-0.9692483045130822,-5.439288437906008,0.1717144286452019,2.382369280311875,,0.03065071968812516,0.005099019513592785,False,50.79030031667719,,1.4181996833228112,0.7071067811865476,False,123.82023927985891,46.9443260309173,132.42062302307212,5.691280000000006,0.953490251767704,-0.023810000000139553,110.72677177898264,24.268394288366608,113.35507465451438,False,,
2023-04-19 07:29:05.063786-07:00,1139.394085,6.82,-6.51,-1.99,-0.5,16.97,886.57,50.05,94.0,2.0,1.6811,0.517993,0.121222,32.6922149,-103.07473,1161.9429,78.9005644,5.55418747,-5.99238844,2.40906,52.0568,13374.8,25.7944,11781.0,0.838933,0.0953593,11.0,-1193.0,77.0,,0.0,,2023-04-19 14:29:05.063786+00:00,1.0645601676656835,0.014072684998654552,6.698994278472504,6.523121110948521,-1.524931249238821,-0.378778,166.84207586493514,0.20255341474205144,0.38440448866885873,6.508717421079318,174.61334917353128,6.342340073075761,-0.6861841480873706,-0.34832706,0.3770585615555852,0.1904656549178822,0.294465680103267,-0.9556620549343373,-6.263191429170605,0.17699626834591203,2.382767083798302,,0.02629291620169827,0.005099019513592785,False,50.82143862454734,,1.235361375452662,0.7071067811865476,False,124.31013278424473,48.63094665801968,133.4839993620648,5.761110000000144,1.0633763389926685,0.06983000000013817,111.21666528336846,25.955014915468986,114.20512000788332,False,,
2023-04-19 07:29:06.063699-07:00,1140.393998,5.81,-5.77,0.11,-0.67,16.78,886.56,50.61,53.0,2.0,1.49423,0.573568,0.0469073,32.6922196,-103.074714,1162.1065899999999,79.3197379,7.69838149,-7.60554784,2.41231,52.4411,13374.8,25.7945,11745.0,0.907845,0.101039,11.0,-1197.0,77.0,,0.0,,2023-04-19 14:29:06.063699+00:00,1.0652457910201978,0.01408437426343947,6.286632488993685,6.263998643257045,0.5329812838597906,-0.6230927,184.86337945146224,0.16724789821493305,0.37151300235965096,6.223524066337094,179.32421529380923,6.152609529142924,-0.07011155138405656,-0.6137833,0.3670697052430573,0.17855483398179123,0.35836078483065886,-0.9335831767419303,-5.769097980049608,0.16260728096060792,2.383165742298684,,0.029144257701316345,0.005099019513592785,False,50.85268601164739,,1.588413988352606,0.7071067811865476,False,124.83342987384871,50.1301652406112,134.52292994549327,5.924800000000005,1.0389305834284812,0.16368999999986045,111.73996237297244,27.454233498060503,115.06326141770589,False,,
2023-04-19 07:29:07.064723-07:00,1141.395022,5.79,-5.7,0.51,-0.88,17.09,886.55,49.72,39.0,2.0,1.5958,0.458279,0.020799,32.6922236,-103.074697,1162.13796,82.201455,8.00738344,-7.88143794,2.41236,51.6844,13343.4,25.7943,11722.0,0.930245,0.0985473,11.0,-1188.0,77.0,,0.0,,2023-04-19 14:29:07.064723+00:00,1.0640960189422677,0.014065198977660676,6.315880958310183,6.174763444073808,1.3276478031748198,-0.859201,192.13453348735922,0.18047228933840204,0.3673558521153686,6.5316575259353495,184.62978756210887,6.456109524792767,0.5044791937544228,-0.6477168146000001,0.3790621106883794,0.18222182709096046,0.2760217436182325,-0.961151391327064,-6.066051425635262,0.1707980527611757,2.3835656003716887,0.028794399628311318,0.028794399628311318,0.005099019513592785,True,50.88406826929406,0.8003317307059348,0.8003317307059348,0.7071067811865476,True,125.27878699997376,51.723084316275425,135.53616463281426,5.9561700000001565,1.0132346873209883,0.031370000000151776,112.18531949909749,29.04715257372473,115.88478322780703,False,,
2023-04-19 07:29:08.064094-07:00,1142.394393,5.73,-5.61,0.87,-0.8,17.04,886.55,49.88,51.0,2.0,1.85115,0.337168,0.0273504,32.6922272,-103.074676,1162.3088599999999,82.1578357,8.39331115,-8.33704855,2.40609,52.9332,13326.9,25.7943,11726.0,0.936154,0.106808,11.0,-1192.0,77.0,,0.0,,2023-04-19 14:29:08.064094+00:00,1.0642793636507246,0.01406828122002813,6.320922976977392,6.013408418088795,1.9475591077396222,-0.7726496,197.94555324548065,0.18463561549440963,0.36587258454475935,6.293628737174464,194.2481237326915,6.083495899678251,1.5642054067410451,-0.7063076600000001,0.3686487400495515,0.1829265286606968,0.17919167016508328,-0.9838141823248169,-5.704736964903154,0.17744807787639125,2.3839655542597833,0.022124445740216547,0.022124445740216547,0.005099019513592785,True,50.915497431028825,2.017702568971174,2.017702568971174,0.7071067811865476,True,125.67961122816578,53.690809622732644,136.66772741363417,6.127070000000003,1.1315627808199054,0.17089999999984684,112.58614372728951,31.01487788018195,116.7799743505045,False,,
2023-04-19 07:29:09.067971-07:00,1143.39827,6.32,-6.01,-1.96,-0.26,17.0,886.53,49.99,103.0,2.0,1.8426,0.32971,-0.0102257,32.6922297,-103.074655,1162.26235,82.2545385,6.05789452,-6.11713425,2.41094,52.067,13336.4,25.7946,11761.0,0.943622,0.106809,12.0,-1199.0,77.0,,0.0,,2023-04-19 14:29:09.067971+00:00,1.06440207214351,0.014070661693651204,6.089032059789178,6.020724236556264,-0.9095004631579,-0.2702257,171.40975481608655,0.20972759172081187,0.36626839345071577,6.099729052844969,174.3332552565816,6.021672821358152,-0.6183018185021695,-0.53279068,0.3665827943647086,0.2064509292054629,0.17613971684083712,-0.984365176218272,-6.036432535158143,0.2003687932146182,2.3843680730117964,,0.026571926988203654,0.005099019513592785,False,50.947166364453096,,1.1198336355469038,0.7071067811865476,False,125.95795813735909,55.65853366484087,137.70722416726338,6.080560000000105,1.0394967536292086,-0.046509999999898355,112.86449063648281,32.98260192229017,117.58505549684865,False,,
2023-04-19 07:29:10.064560-07:00,1144.394859,5.54,-5.44,-0.93,-0.5,17.06,886.54,49.87,82.0,2.0,1.88468,0.365138,-0.0777225,32.6922328,-103.074634,1162.3150899999998,82.3817879,6.610598,-6.58705776,2.45467,58.6893,13331.4,25.7946,11778.0,0.971866,0.120776,12.0,-1192.0,77.0,,0.0,,2023-04-19 14:29:10.064560+00:00,1.0641940142831798,0.014067005028553686,5.639012390202539,5.633830122753228,0.24169998927616732,-0.5777225,182.45657078420305,0.18632871656690816,0.34987125636822103,6.220456431428079,184.15496134850932,6.121819309838356,0.45967836222218494,-0.63268028,0.36919991215044956,0.19076409926205945,0.19020327436837914,-0.9817447297640803,-5.922631514350832,0.18434727833980843,2.384768425426645,,0.06990157457335533,0.005099019513592785,False,50.97870135724929,,7.7105986427507105,0.7071067811865476,False,126.30311048594363,57.626258078504215,138.82817199169216,6.133299999999963,1.1209478244287823,0.0527399999998579,113.20964298506736,34.95032633595352,118.48184914068509,False,,
2023-04-19 07:29:11.063889-07:00,1145.394188,6.1,-6.06,-0.52,-0.37,17.02,886.55,49.99,76.0,2.0,2.25805,0.366018,0.00946172,32.692236,-103.074611,1162.2937299999999,82.5048832,5.95217131,-5.86845645,2.49932,64.0077,13316.5,25.7945,11729.0,0.988822,0.126098,11.0,-1182.0,77.0,,0.0,,2023-04-19 14:29:11.063889+00:00,1.0643527192259838,0.014069514501121429,6.377864989042176,6.306411572084749,0.9520162298645574,-0.36053828,188.58455462268574,0.18167188726973332,0.37558869155516994,7.125239662674231,198.38995777782884,6.711842942689456,2.2739993242275416,-0.30686237600000005,0.3918475463849257,0.19108828064732586,0.16000629821821621,-0.9871159934528988,-6.261513300252356,0.1864660999098839,2.385170635738299,,0.11414936426170108,0.005099019513592785,False,51.010417815564665,,12.997282184435335,0.7071067811865476,False,126.65939528196712,59.78138408656232,140.05861735894254,6.111940000000004,1.2304453672503826,-0.021359999999958745,113.56592778109085,37.105452344011624,119.47399108774118,False,,
2023-04-19 07:29:12.064363-07:00,1146.394662,5.5,-5.34,-1.3,-0.13,17.05,886.56,49.22,53.0,2.0,2.30636,0.19134,-0.0253651,32.6922382,-103.074586,1162.2645499999999,82.7932224,7.62758194,-7.84107813,2.52725,67.5816,13302.3,25.7947,11722.0,0.993827,0.127368,11.0,-1179.0,77.0,,0.0,,2023-04-19 14:29:12.064363+00:00,1.0642546939713504,0.014067707796144146,5.33734136685818,5.326067529157304,0.34672401305902545,-0.1553651,183.7246674530454,0.1944734472566293,0.3440498920392595,5.873323073325141,196.23922644767634,5.589013603372593,1.6673402189099904,-0.25967394,0.3534074639809024,0.18630219295644165,0.08267786207893367,-0.9965763247850397,-5.432026511364952,0.18504446991019788,2.385574067343097,,0.14167593265690304,0.005099019513592785,False,51.04226440857212,,16.53933559142787,0.7071067811865476,False,126.90434078909801,62.12391299675982,141.2943462320574,6.0827600000000075,1.2357288731148515,-0.029179999999996653,113.81087328822174,39.447981254209125,120.45355164402625,False,,
2023-04-19 07:29:13.064094-07:00,1147.394393,7.27,-7.26,-0.37,0.35,16.84,886.53,50.5,88.0,2.0,2.08933,0.189699,0.0342879,32.6922389,-103.074563,1162.0368899999999,85.2607175,4.79703726,-4.86897502,2.53798,68.154,13304.9,25.7945,11722.0,0.9958,0.126217,11.0,-1179.0,77.0,,0.0,,2023-04-19 14:29:13.064094+00:00,1.0649893487100914,0.014080537481691911,7.4787618011805215,7.394306813746254,1.1207608232725819,0.38428789999999996,188.61876369568284,0.19055567875900117,0.4229102492526886,6.731947512928646,191.2012315918163,6.566837296640284,1.2292624712342959,-0.05460417400000002,0.3897970871619086,0.19292856446138354,0.09042224137206233,-0.9959035185525014,-6.42878370160229,0.1913776846104435,2.3859779603152376,,0.15200203968476256,0.005099019513592785,False,51.074179824734756,,17.07982017526524,0.7071067811865476,False,126.98227364912147,64.27903840123514,142.32460292896596,5.855099999999993,1.030256696908566,-0.2276600000000144,113.8888061482452,41.603106658684446,121.2496542243583,False,,
