Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6
2022-11-16 09:18:20.578013-07:00,339.600622,5.83,5.12,-2.72,-0.58,10.62,974.82,32.34,17.0,2.0,-1.78269,-0.217963,-0.0995238,32.8208947,-111.78552,332.70275300000003,-4.40310747,-0.375160673,1.39613277,,,,,,,,,,,,,,2022-11-16 16:18:20.578013+00:00,1.1967206919805498,0.014894561043538163,4.347845040038569,-2.5368568732113306,3.531021622282767,-0.6795237999999999,305.69529601785973,0.25355100573649897,0.22320271235203457,,,,,,,,0.12136258704138098,-0.9926082421915623,,,,,,,,,,,,
2022-11-16 09:18:20.777594-07:00,339.800203,6.0,5.22,-2.9,-0.61,10.69,974.83,32.19,28.0,2.0,-1.66064,-0.178231,-0.0225733,32.8208942,-111.785524,332.700891,-4.41091843,-0.675665707,1.77388436,,,,,,,,,,,,,,2022-11-16 16:18:20.777594+00:00,1.1964378326381158,0.014889759229844441,4.616163522603309,-2.668176407279566,3.7669351370909085,-0.6325733,305.3105113852163,0.2577499810878567,0.2277390431517849,,,,,,,,0.10671383380986564,-0.994289775504908,,,,,,,,,,,,
2022-11-16 09:18:20.977930-07:00,340.000539,5.45,4.8,-2.5,-0.66,10.78,974.84,31.98,23.0,2.0,-1.59783,-0.183719,-0.0841426,32.8208938,-111.785527,332.69262100000003,-4.42432274,-1.58551058,2.06578661,1.9802,6.16428,4102.15,25.5243,11755.0,0.999786,0.0341547,9.0,-1186.0,94.0,,0.0,,2022-11-16 16:18:20.977930+00:00,1.196070855734459,0.014883576053917024,4.09229214970963,-2.3059862822331585,3.3807221572805357,-0.7441426,304.2978485519585,0.24874581354219147,0.21819040681252383,4.395060571285842,304.29755144535045,-2.4762185131076535,3.629854525780357,-0.67238146,0.2235188289132542,0.2536493051232022,0.11422772400853223,-0.9934545923532845,2.8746406744789805,0.25035668376249476,1.98185506037123,-0.0016550603712299772,-0.0016550603712299772,0.005099019513592785,True,6.436930773734411,-0.27265077373441127,-0.27265077373441127,0.7071067811865476,True
2022-11-16 09:18:21.177779-07:00,340.200388,5.77,5.1,-2.64,-0.57,10.72,974.86,32.07,39.0,2.0,-1.54466,-0.110026,-0.0568099,32.8208934,-111.785531,332.703729,-4.3826544,-2.1082589,1.72869425,1.9802,6.16428,4102.15,25.5243,11755.0,0.999786,0.0341547,9.0,-1186.0,94.0,,0.0,,2022-11-16 16:18:21.177779+00:00,1.1963482064820137,0.014887828133633553,4.42023224757487,-2.352578848197086,3.742168607307327,-0.6268098999999999,302.1562302933936,0.2517226634571918,0.22130772645929078,4.320609489195939,303.86293344293296,-2.407959068584022,3.5865176307117075,-0.6838950199999999,0.22276802572301174,0.25279985906004265,0.07104989975570006,-0.9974727624074279,2.656695302038639,0.2515262169635203,1.981852931738982,-0.0016529317389819553,-0.0016529317389819553,0.005099019513592785,True,6.446612306518364,-0.28233230651836383,-0.28233230651836383,0.7071067811865476,True
2022-11-16 09:18:21.377936-07:00,340.400545,5.82,5.03,-2.85,-0.64,10.8,974.84,31.96,30.0,2.0,-1.50296,-0.056598,-0.0388577,32.8208932,-111.785534,332.734277,-4.34314312,-3.02501226,1.19374495,,,,,,,,,,,,,,2022-11-16 16:18:21.377936+00:00,1.195986610560609,0.014882191844822845,4.498769896502827,-2.5174941546171246,3.7284251049402437,-0.6788577,304.02787097832424,0.25647706179227214,0.22715425579063683,,,,,,,,0.03763101597960505,-0.9992917024754797,,,,,,,,,,,,
2022-11-16 09:18:21.578033-07:00,340.600642,5.35,4.66,-2.53,-0.68,10.75,974.86,31.97,42.0,2.0,-1.52506,-0.0283644,-0.0570916,32.8208931,-111.785537,332.71468500000003,-4.37440025,-3.87028034,0.869053125,,,,,,,,,,,,,,2022-11-16 16:18:21.578033+00:00,1.1962217871576233,0.014885750725976485,3.9755896295890545,-2.1955596505931747,3.314337146939522,-0.7370916000000001,303.522206005772,0.24930377542070126,0.21944869640082235,,,,,,,,0.018595658788578454,-0.999827085787447,,,,,,,,,,,,
2022-11-16 09:18:21.777355-07:00,340.799964,5.53,4.86,-2.56,-0.65,10.67,974.85,32.27,21.0,2.0,-1.56674,-0.0581685,-0.118902,32.8208928,-111.78554,332.69722900000005,-4.3038151,-3.88072778,0.850935234,,,,,,,,,,,,,,2022-11-16 16:18:21.777355+00:00,1.1965466905833524,0.014891242799036386,4.134978871508189,-2.2462303463810476,3.471670995186038,-0.768902,302.9035560411914,0.2498370194165692,0.22018709302144407,,,,,,,,0.037101529965929796,-0.9993115012218099,,,,,,,,,,,,
2022-11-16 09:18:21.977985-07:00,341.000594,5.41,4.63,-2.7,-0.74,10.61,974.86,32.4,7.0,2.0,-1.61824,-0.11398,-0.130168,32.8208924,-111.785544,332.674097,-4.27675595,-2.98682518,0.753140331,1.98069,5.89016,4109.88,25.5215,11760.0,0.999107,0.0338858,13.0,-1178.0,94.0,,0.0,,2022-11-16 16:18:21.977985+00:00,1.196811972702457,0.0148954502758485,4.037179458351109,-2.461183325486963,3.2002179015306274,-0.870168,307.56271161346643,0.2529103835168393,0.22433030727535047,4.242289503977266,304.8144102122286,-2.421469386573409,3.481357854919434,-0.7201948,0.22410865027927312,0.2535881203714324,0.07026047978475283,-0.9975286787759119,2.6600870310739477,0.25233869894782907,1.9818444042900023,-0.0011544042900022422,-0.0011544042900022422,0.005099019513592785,True,6.4855118732942545,-0.5953518732942547,-0.5953518732942547,0.7071067811865476,True
2022-11-16 09:18:22.177369-07:00,341.199978,5.9,5.12,-2.86,-0.6,10.58,974.85,32.47,4.0,2.0,-1.66405,-0.0922211,-0.010608,32.8208919,-111.785548,332.632043,-4.36649357,-2.74864989,0.87574866,1.98069,5.89016,4109.88,25.5215,11760.0,0.999107,0.0338858,13.0,-1178.0,94.0,,0.0,,2022-11-16 16:18:22.177369+00:00,1.196926238752924,0.01489748138566736,4.462122765350523,-2.554103779708788,3.6588377192131225,-0.6106079999999999,304.9175157376486,0.25674389276174625,0.22711003858510145,4.347423818269078,305.5729242444037,-2.5280845371031058,3.5344764934473054,-0.7005020399999999,0.22624472078024419,0.2556012519488242,0.05533475810796421,-0.9984678585438457,2.7197905557823394,0.25481955905776965,1.9818422785111824,-0.0011522785111823808,-0.0011522785111823808,0.005099019513592785,True,6.495237588810994,-0.6050775888109943,-0.6050775888109943,0.7071067811865476,True
2022-11-16 09:18:22.377386-07:00,341.399995,6.08,5.28,-2.96,-0.6,10.89,974.85,31.76,54.0,2.0,-1.72866,-0.10161,-0.0142044,32.8208914,-111.785552,332.59517800000003,-4.37432936,-3.39155965,0.575692981,,,,,,,,,,,,,,2022-11-16 16:18:22.377386+00:00,1.1956199187486518,0.014876014972269437,4.601576795087452,-2.650269830697072,3.761725511727859,-0.6142044,305.1660616630645,0.25914553074130614,0.22946711611364723,,,,,,,,0.058678352006035064,-0.9982769410368326,,,,,,,,,,,,
2022-11-16 09:18:22.578029-07:00,341.600638,5.96,5.14,-2.97,-0.59,10.73,974.87,32.06,44.0,2.0,-1.77093,-0.157878,-0.0486278,32.8208909,-111.785556,332.55025600000005,-4.35881931,-3.06807563,-0.339778423,,,,,,,,,,,,,,2022-11-16 16:18:22.578029+00:00,1.1963183353062259,0.014887184546431018,4.5012612010481154,-2.7286354032416567,3.5799303395788815,-0.6386278,307.31477616664756,0.2593694333076601,0.23012904890567776,,,,,,,,0.08879759960317771,-0.996049690680497,,,,,,,,,,,,
2022-11-16 09:18:22.777570-07:00,341.800179,6.21,5.39,-3.05,-0.45,10.77,974.86,31.98,15.0,2.0,-1.77588,-0.202605,-0.0418915,32.8208903,-111.78556,332.44835800000004,-4.39681332,-2.32939864,0.243847721,,,,,,,,,,,,,,2022-11-16 16:18:22.777570+00:00,1.1961375224501594,0.014884366110732699,4.764040298988939,-2.8304122406666425,3.832081225427647,-0.49189150000000004,306.44993353294115,0.26137323121442024,0.23162122288173456,,,,,,,,0.11335179944513715,-0.9935549152223794,,,,,,,,,,,,
2022-11-16 09:18:22.978242-07:00,342.000851,5.83,4.96,-3.01,-0.53,10.81,974.87,31.86,42.0,2.0,-1.77867,-0.246217,-0.0457523,32.8208896,-111.785564,332.39907200000005,-4.31016404,-1.78865997,0.997878972,1.98268,6.54084,4087.51,25.5211,11775.0,0.995865,0.0333773,13.0,-1195.0,94.0,,0.0,,2022-11-16 16:18:22.978242+00:00,1.1959812967556396,0.014881646565320438,4.447608113163183,-2.874932282478706,3.3935206348918436,-0.5757523,310.2706969461003,0.2602897174343484,0.231904968938994,4.470415294293524,308.2285493085611,-2.7628697979893326,3.5127632704058,-0.6362441600000001,0.22880796171174014,0.2579500639590129,0.13712006234880417,-0.9905544349007075,3.218443250106188,0.25313666853989125,1.9818337359149865,0.0008462640850135372,0.0008462640850135372,0.005099019513592785,True,6.534436062165259,0.006403937834741136,0.006403937834741136,0.7071067811865476,True
2022-11-16 09:18:23.177996-07:00,342.200605,5.87,5.09,-2.86,-0.6,10.67,974.89,32.12,38.0,2.0,-1.74201,-0.289369,-0.0837178,32.8208888,-111.785568,332.34612400000003,-4.34872702,-1.69496353,0.972175413,,,,,,,,,,,,,,2022-11-16 16:18:23.177996+00:00,1.1965957872316813,0.01489143869730767,4.493876163968975,-2.755176910446683,3.55020044071176,-0.6837177999999999,307.81369263797194,0.2567205514436593,0.22727042435913195,,,,,,,,0.16386671218371995,-0.9864824887640418,,,,,,,,,,,,
2022-11-16 09:18:23.377999-07:00,342.400608,5.49,4.74,-2.66,-0.78,10.89,974.91,31.67,23.0,2.0,-1.71684,-0.325556,-0.0112314,32.8208879,-111.785572,332.32036700000003,-4.27065292,-1.40147849,1.45298168,,,,,,,,,,,,,,2022-11-16 16:18:23.377999+00:00,1.1956935066802568,0.014876308212261177,4.1452906942984065,-2.6251921531129723,3.208083711418866,-0.7912314,309.29364725914485,0.25199738639497643,0.22311414347316247,,,,,,,,0.18630515494772135,-0.982491928333208,,,,,,,,,,,,
2022-11-16 09:18:23.578175-07:00,342.600784,5.74,4.94,-2.87,-0.54,11.16,974.9,31.08,359.0,2.0,-1.72044,-0.378513,0.104117,32.820887,-111.785575,332.32439600000004,-4.24309123,-0.821972696,1.79905495,,,,,,,,,,,,,,2022-11-16 16:18:23.578175+00:00,1.1945457422699797,0.014857612685478411,4.466730941451712,-2.8751447491069,3.418366272798326,-0.435883,310.0667679558575,0.2568195261701402,0.22842961598249442,,,,,,,,0.21487055437325403,-0.9766425368902024,,,,,,,,,,,,
2022-11-16 09:18:23.777393-07:00,342.800002,5.63,4.96,-2.59,-0.6,11.0,974.91,31.41,79.0,2.0,-1.664,-0.331035,0.180779,32.8208863,-111.785579,332.392328,-4.32352906,-1.61933756,2.15608943,,,,,,,,,,,,,,2022-11-16 16:18:23.777393+00:00,1.1952306304327296,0.014868705709610549,4.305900694661335,-2.539738938488257,3.477140623646319,-0.41922099999999995,306.14477291969035,0.2505250127060096,0.2206400635009135,,,,,,,,0.1951157342932145,-0.9807802252447894,,,,,,,,,,,,
2022-11-16 09:18:23.977792-07:00,343.000401,5.59,4.78,-2.81,-0.66,10.96,974.89,31.52,16.0,2.0,-1.69794,-0.322687,0.0584039,32.8208856,-111.785583,332.436548,-4.30074428,-3.09286738,1.93129988,1.97986,6.70065,4083.59,25.52,11775.0,0.980496,0.0330515,13.0,-1195.0,94.0,,0.0,,2022-11-16 16:18:23.977792+00:00,1.1953743843303504,0.01487137167004213,4.290277322720438,-2.7663142558051406,3.279326904103721,-0.6015961000000001,310.14969356748117,0.25548056503191674,0.22681676338207876,4.165555359883937,310.2182687655048,-2.682833155407041,3.181854893714623,-0.56077906,0.22421886728890894,0.25314271390891896,0.1867044268252032,-0.9824161323002958,3.2297249663139405,0.24444351486284369,1.981823065932649,-0.001963065932649055,-0.001963065932649055,0.005099019513592785,True,6.583654894330572,0.11699510566942806,0.11699510566942806,0.7071067811865476,True
2022-11-16 09:18:24.178167-07:00,343.200776,5.25,4.42,-2.72,-0.8,10.65,974.88,32.18,335.0,2.0,-1.75757,-0.33407,0.106144,32.8208851,-111.785586,332.479059,-4.32331973,-3.50041272,1.46126949,,,,,,,,,,,,,,2022-11-16 16:18:24.178167+00:00,1.196667838898568,0.014892775649389983,3.9384674564695215,-2.713130484800064,2.8548991012149747,-0.693856,313.5414968264023,0.25343424129554726,0.22502492269857002,,,,,,,,0.18673169543038684,-0.9824109496141079,,,,,,,,,,,,
2022-11-16 09:18:24.378191-07:00,343.4008,5.23,4.51,-2.54,-0.73,10.99,974.89,31.47,24.0,2.0,-1.80955,-0.328007,0.0766608,32.8208846,-111.78559,332.50271000000004,-4.33502247,-3.4286607,1.61131079,,,,,,,,,,,,,,2022-11-16 16:18:24.378191+00:00,1.1952481746044052,0.014869298868077125,3.826400384116682,-2.5198373488348427,2.879541566809773,-0.6533392,311.18861255809264,0.24945422434098127,0.22018297088048805,,,,,,,,0.17835794968936225,-0.9839656710386836,,,,,,,,,,,,
2022-11-16 09:18:24.577359-07:00,343.599968,6.04,5.25,-2.94,-0.54,10.92,974.88,31.57,45.0,2.0,-1.85359,-0.390296,-0.0053864,32.8208841,-111.785594,332.533929,-4.30169299,-3.44818035,1.47300717,,,,,,,,,,,,,,2022-11-16 16:18:24.577359+00:00,1.1955304420720723,0.014874087448709935,4.642189264731711,-2.928220770431163,3.6021444014927932,-0.5453864,309.10802107095293,0.2585733534611298,0.22938810854528285,,,,,,,,0.20604411081690513,-0.9785427044322955,,,,,,,,,,,,
2022-11-16 09:18:24.778184-07:00,343.800793,6.21,5.36,-3.07,-0.63,10.96,974.85,31.5,32.0,2.0,-1.88283,-0.395124,0.0813572,32.8208836,-111.785598,332.58745700000003,-4.26855997,-2.40108638,1.74478204,,,,,,,,,,,,,,2022-11-16 16:18:24.778184+00:00,1.1953253377965123,0.014871176307124694,4.792839501661114,-3.057655217943045,3.690806830066947,-0.5486428,309.6401074626001,0.26172970046960775,0.23299072096640938,,,,,,,,0.20538266665795807,-0.9786817461445094,,,,,,,,,,,,
