Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H2O,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6,x_dist,y_dist,s_dist,z_dist,velocity_s,velocity_z,x_src_dist,y_src_dist,s_src_dist,collecting,group,transect_num
2023-02-28 08:51:58.269716-07:00,0.594277,0.69,0.62,-0.29,0.03,8.91,857.11,44.38,33.0,-1.0,,,,,,,,,,0.168834,3.21911,128.153,21.629,11822.0,0.545601,-1.0,19.0,-1172.0,96.0,,0.0,2023-02-28 08:51:54.147,2023-02-28 15:51:58.269716+00:00,1.058595174932619,0.014452806916141625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:51:58.469525-07:00,0.794086,0.56,0.48,-0.29,0.06,9.1,857.1,43.86,33.0,-1.0,,,,,,,,,,0.168834,3.21911,128.153,21.629,11822.0,0.545601,-1.0,19.0,-1172.0,96.0,,0.0,2023-02-28 08:51:54.147,2023-02-28 15:51:58.469525+00:00,1.0578702263554023,0.014440410602255632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:51:59.469343-07:00,1.793904,0.45,0.35,-0.15,0.24,10.61,857.1,39.59,32.0,-1.0,,,,,,,,,,0.324013,6.07485,793.887,21.6379,11865.0,0.659507,-1.0,17.0,-1203.0,96.0,,0.0,2023-02-28 08:51:55.171,2023-02-28 15:51:59.469343+00:00,1.0522408774626881,0.014343011373624983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:52:05.869170-07:00,8.193731,0.45,0.02,-0.41,-0.17,8.08,857.11,47.55,32.0,-1.0,,,,,,,,,,0.65855,4.39289,1446.27,21.694,11796.0,0.827566,0.00779013,17.0,-1195.0,96.0,,0.0,2023-02-28 08:52:02.339,2023-02-28 15:52:05.869170+00:00,1.0617194290847156,0.014507013552026583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:10.232902-07:00,72.557463,0.34,-0.2,-0.02,0.28,10.84,857.21,39.71,33.0,-1.0,,,,,,,,,,-0.500559,5.21512,-1499.59,22.2393,11837.0,-0.738242,-1.0,19.0,-1192.0,95.0,,0.0,2023-02-28 08:53:05.827,2023-02-28 15:53:10.232902+00:00,1.051523615508702,0.014328783886755549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:11.469908-07:00,73.794469,0.76,-0.47,-0.58,0.16,9.02,857.23,44.93,32.0,-1.0,,,,,,,,,,-0.50334,5.17685,-1496.67,22.2437,11857.0,-0.761719,-1.0,16.0,-1210.0,95.0,,0.0,2023-02-28 08:53:06.851,2023-02-28 15:53:11.469908+00:00,1.0583306477431358,0.01444619901339042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:12.469558-07:00,74.794119,0.93,-0.69,-0.45,0.42,8.37,857.22,46.82,32.0,-1.0,,,,,,,,,,-0.508941,5.27782,-1497.06,22.252,11803.0,-0.789851,-1.0,17.0,-1179.0,95.0,,0.0,2023-02-28 08:53:07.875,2023-02-28 15:53:12.469558+00:00,1.0607618471902471,0.014488529957636612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:18.822978-07:00,81.147539,1.09,-0.74,-0.66,0.44,8.7,857.22,45.14,37.0,-1.0,,,,,,,,,,-0.363625,5.29297,-1431.48,22.3187,11797.0,-0.30638,-1.0,17.0,-1182.0,95.0,,0.0,,2023-02-28 15:53:18.822978+00:00,1.0595198695085983,0.014466984277871117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:19.869144-07:00,82.193705,1.09,-0.69,-0.8,0.24,8.81,857.23,44.86,31.0,-1.0,,,,,,,,,,-0.362472,4.66156,-1427.62,22.328,11819.0,-0.225035,-1.0,20.0,-1188.0,95.0,,0.0,,2023-02-28 15:53:19.869144+00:00,1.0591188781163305,0.014459862374497834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:20.870839-07:00,83.1954,0.72,-0.65,-0.22,0.19,9.68,857.21,42.29,42.0,-1.0,,,,,,,,,,-0.363776,5.85618,-1430.16,22.3376,11858.0,0.00440162,-1.0,18.0,-1185.0,95.0,,0.0,,2023-02-28 15:53:20.870839+00:00,1.0558363383244924,0.014403337000925831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:21.871174-07:00,84.195735,1.06,-0.78,-0.61,0.36,8.81,857.23,44.79,33.0,-1.0,,,,,,,,,,-0.36817,5.07813,-1429.06,22.3471,11848.0,0.0858787,-1.0,16.0,-1195.0,95.0,,0.0,,2023-02-28 15:53:21.871174+00:00,1.0591188781163305,0.014459862374497834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:22.871073-07:00,85.195634,0.98,-0.79,-0.46,0.35,10.19,857.23,40.92,32.0,-1.0,,,,,,,,,,-0.206029,4.54937,-1320.93,22.3567,11794.0,0.0480401,-1.0,16.0,-1182.0,95.0,,0.0,,2023-02-28 15:53:22.871073+00:00,1.0539604675431657,0.014370552290543442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:23.870875-07:00,86.195436,0.94,-0.7,-0.59,0.18,9.42,857.22,43.22,43.0,-1.0,,,,,,,,,,-0.207144,5.75576,-1329.61,22.3663,11819.0,0.231128,-1.0,18.0,-1167.0,95.0,,0.0,,2023-02-28 15:53:23.870875+00:00,1.0568201692359358,0.014420200742840786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:24.875395-07:00,87.199956,1.1,-0.74,-0.76,0.29,9.35,857.22,42.47,30.0,-1.0,,,,,,,,,,-0.208141,5.24635,-1323.15,22.3757,11858.0,0.28279,-1.0,18.0,-1182.0,95.0,,0.0,,2023-02-28 15:53:24.875395+00:00,1.057082036180525,0.014424735646758634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:25.870574-07:00,88.195135,0.74,-0.01,-0.69,0.27,10.33,857.23,39.76,35.0,-1.0,,,,,,,,,,-0.219097,5.09101,-1330.39,22.3837,11804.0,0.301458,-1.0,14.0,-1206.0,95.0,,0.0,,2023-02-28 15:53:25.870574+00:00,1.0534399565178516,0.01436155444038871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:26.870870-07:00,89.195431,0.6,-0.09,-0.53,0.26,9.8,857.24,41.2,40.0,-1.0,,,,,,,,,,-0.214641,5.80426,-1329.3,22.3895,11790.0,0.379158,-1.0,14.0,-1188.0,95.0,,0.0,,2023-02-28 15:53:26.870870+00:00,1.0554254904624942,0.014395723357440712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:27.870655-07:00,90.195216,0.96,-0.32,-0.85,0.31,9.46,857.23,42.21,29.0,-1.0,,,,,,,,,,-0.223582,4.75361,-1343.07,22.3989,11842.0,0.348713,-1.0,17.0,-1185.0,95.0,,0.0,,2023-02-28 15:53:27.870655+00:00,1.0566829159395654,0.014417655915790731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:28.870799-07:00,91.19536,1.03,-0.04,-0.94,0.43,9.54,857.23,41.97,40.0,-1.0,,,,,,,,,,-0.056861,5.28211,-1156.97,22.4083,11842.0,0.359812,-1.0,17.0,-1185.0,95.0,,0.0,,2023-02-28 15:53:28.870799+00:00,1.0563838794215592,0.014412478569911414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:29.871243-07:00,92.195804,1.47,0.16,-1.46,0.1,9.53,857.22,42.01,35.0,-1.0,,,,,,,,,,0.642254,-2.07756,1443.73,22.4178,11849.0,-0.698757,-1.0,17.0,-1219.0,95.0,,0.0,,2023-02-28 15:53:29.871243+00:00,1.0564089260683402,0.014413080316076956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:30.870592-07:00,93.195153,1.61,0.45,-1.55,0.06,9.67,857.23,41.54,31.0,-1.0,,,,,,,,,,0.362134,-3.02291,-743.97,22.428,11810.0,-0.781469,-1.0,15.0,-1219.0,95.0,,0.0,,2023-02-28 15:53:30.870592+00:00,1.0558983058966147,0.014404073436591815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:31.870769-07:00,94.19533,2.3,1.34,-1.87,-0.09,10.21,857.21,40.12,43.0,-1.0,,,,,,,,,,-0.0037673,-3.13185,-556.045,22.437,11784.0,-0.754163,-1.0,14.0,-1180.0,95.0,,0.0,,2023-02-28 15:53:31.870769+00:00,1.0538614891597835,0.014369176342931897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:32.870586-07:00,95.195147,1.85,1.81,-0.27,-0.29,9.72,857.21,41.52,31.0,-1.0,,,,,,,,,,-0.120471,-2.46327,50.845,22.4469,11851.0,-0.728599,-1.0,16.0,-1209.0,95.0,,0.0,,2023-02-28 15:53:32.870586+00:00,1.0556870349217529,0.014400753080308106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:33.871126-07:00,96.195687,1.48,0.92,-1.05,-0.49,8.91,857.23,43.9,35.0,-1.0,,,,,,,,,,-0.119034,-2.17257,110.681,22.4564,11837.0,-0.714397,-1.0,16.0,-1233.0,95.0,,0.0,,2023-02-28 15:53:33.871126+00:00,1.0587433839384548,0.014453352738713877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:34.870934-07:00,97.195495,0.95,0.84,-0.35,-0.27,8.9,857.23,43.87,41.0,-1.0,,,,,,,,,,-0.124179,-2.77358,188.679,22.4658,11782.0,-0.699784,-1.0,14.0,-1194.0,95.0,,0.0,,2023-02-28 15:53:34.870934+00:00,1.0587809213745103,0.014454003434328013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:35.870469-07:00,98.19503,0.9,0.5,-0.71,-0.23,9.0,857.22,43.64,30.0,-1.0,,,,,,,,,,-0.145561,5.16389,743.839,22.4755,11830.0,-0.684516,-1.0,17.0,-1190.0,95.0,,0.0,,2023-02-28 15:53:35.870469+00:00,1.0583933199397428,0.014447453707798699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:36.870494-07:00,99.195055,1.13,0.61,-0.93,-0.2,9.16,857.25,43.12,40.0,-1.0,,,,,,,,,,-0.191582,-1.24307,697.576,22.4845,11858.0,-0.673362,-1.0,16.0,-1218.0,95.0,,0.0,,2023-02-28 15:53:36.870494+00:00,1.0578304919380996,0.014437195426952952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:37.870587-07:00,100.195148,0.52,0.44,-0.27,-0.03,9.21,857.25,43.09,34.0,-1.0,,,,,,,,,,-0.19332,-1.98659,702.641,22.4941,11858.0,-0.663068,-1.0,16.0,-1218.0,95.0,,0.0,,2023-02-28 15:53:37.870587+00:00,1.0576431724714723,0.014433950222351744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:38.871177-07:00,101.195738,0.92,0.88,0.09,0.24,9.58,857.24,42.03,32.0,-1.0,,,,,,,,,,-0.19834,-1.70176,708.158,22.5033,11830.0,-0.64795,-1.0,15.0,-1221.0,95.0,,0.0,,2023-02-28 15:53:38.871177+00:00,1.05624674610534,0.014409936507568524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:39.871111-07:00,102.195672,1.02,1.02,0.0,-0.01,9.4,857.24,42.43,42.0,-1.0,,,,,,,,,,-0.154823,-1.49438,682.292,22.5126,11808.0,-0.636525,-1.0,14.0,-1217.0,95.0,,0.0,,2023-02-28 15:53:39.871111+00:00,1.0569196337864546,0.01442158667893234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:40.870470-07:00,103.195031,1.4,1.16,-0.77,-0.14,8.89,857.24,44.03,30.0,-1.0,,,,,,,,,,-0.162137,-1.3424,687.569,22.5227,11853.0,-0.623687,-1.0,16.0,-1198.0,95.0,,0.0,,2023-02-28 15:53:40.870470+00:00,1.0588308130987192,0.014454699686008484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:41.870522-07:00,104.195083,1.13,0.77,-0.72,-0.39,8.45,857.23,45.29,38.0,-1.0,,,,,,,,,,-0.166634,-1.65623,703.782,22.5339,11824.0,-0.606459,-1.0,15.0,-1214.0,95.0,,0.0,,2023-02-28 15:53:41.870522+00:00,1.060472865318468,0.01448334646874669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:42.870486-07:00,105.195047,1.3,0.84,-0.9,-0.43,8.29,857.25,45.77,37.0,-1.0,,,,,,,,,,-0.178846,-1.3995,701.265,22.5433,11796.0,-0.588985,-1.0,14.0,-1166.0,95.0,,0.0,,2023-02-28 15:53:42.870486+00:00,1.0611005051842128,0.014493900259413198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:43.870299-07:00,106.19486,0.88,0.71,-0.42,-0.31,8.87,857.24,44.0,31.0,-1.0,,,,,,,,,,-0.153754,-1.58034,623.643,22.553,11826.0,-0.56956,-1.0,18.0,-1185.0,95.0,,0.0,,2023-02-28 15:53:43.870299+00:00,1.0589059021571616,0.014456001383709166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:44.870511-07:00,107.195072,0.77,0.74,-0.1,-0.19,8.94,857.25,43.7,43.0,-1.0,,,,,,,,,,-0.144183,-2.24073,399.824,22.5626,11847.0,-0.543618,-1.0,17.0,-1214.0,95.0,,0.0,,2023-02-28 15:53:44.870511+00:00,1.0586554864725617,0.014451491958388758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:45.870970-07:00,108.195531,1.15,0.81,-0.67,-0.46,8.35,857.24,45.67,32.0,-1.0,,,,,,,,,,-0.0105747,-2.49119,-514.331,22.5719,11794.0,-0.537617,-1.0,17.0,-1194.0,95.0,,0.0,,2023-02-28 15:53:45.870970+00:00,1.0608619627934732,0.014489929321823282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:46.870530-07:00,109.195091,1.13,0.8,-0.69,-0.4,8.32,857.24,45.64,34.0,-1.0,,,,,,,,,,0.366947,-2.05117,-709.641,22.5815,11817.0,-0.524882,-1.0,15.0,-1180.0,95.0,,0.0,,2023-02-28 15:53:46.870530+00:00,1.0609750329568437,0.014491891639546605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:47.911225-07:00,110.235786,1.24,0.7,-0.93,-0.43,8.01,857.23,46.61,40.0,-1.0,,,,,,,,,,-0.00456232,-4.95442,220.317,22.5902,11854.0,-0.513327,-1.0,16.0,-1189.0,95.0,,0.0,,2023-02-28 15:53:47.911225+00:00,1.062132447267323,0.014512154693763017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:48.870772-07:00,111.195333,1.01,0.72,-0.68,-0.2,8.64,857.24,44.59,30.0,-1.0,,,,,,,,,,0.000825217,-5.49333,193.994,22.6004,11858.0,-0.492426,-1.0,16.0,-1215.0,95.0,,0.0,,2023-02-28 15:53:48.870772+00:00,1.0597701924353695,0.014470988044327966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-02-28 08:53:49.871002-07:00,112.195563,1.24,0.94,-0.68,-0.45,8.18,857.23,46.11,41.0,-1.0,,,,,,,,,,-0.0306262,-1.59137,1044.26,22.6094,11786.0,-0.469715,-1.0,14.0,-1203.0,95.0,,0.0,,2023-02-28 15:53:49.871002+00:00,1.061490629771729,0.0145010104545589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
