Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6,x_dist,y_dist,s_dist,z_dist,velocity_s,velocity_z,x_src_dist,y_src_dist,s_src_dist,collecting,group,transect_num
2023-08-31 10:50:14.576566-07:00,0.400609,2.27,0.32,2.25,-0.08,25.85,862.92,58.79,22.0,-1.0,,,,,,,,,,1.87018,14.6826,18291.1,34.9991,,-0.291028,-1.0,,,,,,,2023-08-31 17:50:14.576566+00:00,1.005389154681724,0.013452578259548223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:15.576102-07:00,1.400145,2.4,-0.69,2.28,0.23,24.64,862.9,63.38,28.0,-1.0,,,,,,,,,,1.87145,14.2195,18429.6,35.0026,,-0.301284,-1.0,,,,,,,2023-08-31 17:50:15.576102+00:00,1.0094509216040537,0.013520897416701073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:16.576686-07:00,2.400729,2.39,-0.81,2.24,0.22,25.17,862.9,61.53,21.0,-1.0,,,,,,,,,,1.87224,14.1055,18159.3,35.0059,,-0.338351,-1.0,,,,,,,2023-08-31 17:50:16.576686+00:00,1.0076575152335447,0.013490851257531062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:17.576424-07:00,3.400467,0.92,-0.8,0.37,0.25,25.71,862.91,59.72,20.0,-1.0,,,,,,,,,,1.88069,14.2746,17988.9,35.0089,,-0.509631,-1.0,,,,,,,2023-08-31 17:50:17.576424+00:00,1.0058484695079746,0.01346041693713627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:18.577578-07:00,4.401621,1.56,-0.32,1.52,0.06,25.95,862.91,58.92,23.0,-1.0,,,,,,,,,,1.87279,14.3926,18105.5,35.0129,,-0.543257,-1.0,,,,,,,2023-08-31 17:50:18.577578+00:00,1.0050413694321407,0.013446918173031966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:19.578096-07:00,5.402139,2.47,0.64,2.37,-0.18,25.61,862.9,59.63,28.0,-1.0,,,,,,,,,,1.87447,13.35,18450.1,35.0166,,-0.559665,-1.0,,,,,,,2023-08-31 17:50:19.578096+00:00,1.0061734835468976,0.013466010539675367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:20.577171-07:00,6.401214,2.52,0.33,2.49,-0.18,25.66,862.91,59.53,22.0,-1.0,,,,,,,,,,1.86738,15.3434,18726.6,35.0207,,-0.610549,-1.0,,,,,,,2023-08-31 17:50:20.577171+00:00,1.0060167785454075,0.013463232659906635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:21.577461-07:00,7.401504,2.33,0.43,2.27,-0.3,25.13,862.91,61.62,20.0,-1.0,,,,,,,,,,1.86853,14.1539,18812.6,35.0246,,-0.583133,-1.0,,,,,,,2023-08-31 17:50:21.577461+00:00,1.0078043234449285,0.0134931533581985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:22.577314-07:00,8.401357,2.7,-0.32,2.68,0.07,24.42,862.89,64.41,26.0,-1.0,,,,,,,,,,1.87014,13.5738,18533.5,35.0285,,-0.52473,-1.0,,,,,,,2023-08-31 17:50:22.577314+00:00,1.010185523714719,0.013533370054780164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:23.577423-07:00,9.401466,2.11,0.32,2.08,-0.05,25.39,862.92,60.9,24.0,-1.0,,,,,,,,,,1.87264,13.8203,18409.4,35.032,,-0.553912,-1.0,,,,,,,2023-08-31 17:50:23.577423+00:00,1.0069382905132829,0.013478497473682786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:24.577230-07:00,10.401273,1.46,-0.71,1.26,0.24,25.51,862.91,60.65,20.0,-1.0,,,,,,,,,,1.87557,14.2246,18253.0,35.0356,,-0.593385,-1.0,,,,,,,2023-08-31 17:50:24.577230+00:00,1.006522043786089,0.013471687042099039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:25.578021-07:00,11.402064,2.56,-1.45,2.11,0.01,25.0,862.92,62.66,21.0,-1.0,,,,,,,,,,1.87519,14.2276,18387.3,35.04,,-0.603341,-1.0,,,,,,,2023-08-31 17:50:25.578021+00:00,1.0082554326675681,0.013500552389433597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:26.633991-07:00,12.458034,3.11,-0.58,3.05,0.19,23.66,862.9,68.03,26.0,-1.0,,,,,,,,,,1.87394,13.6411,18404.0,35.0439,,-0.616908,-1.0,,,,,,,2023-08-31 17:50:26.633991+00:00,1.012783901972545,0.013576815467804862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
2023-08-31 10:50:27.625745-07:00,13.449788,2.1,-1.03,1.82,0.22,24.7,862.92,64.0,22.0,-1.0,,,,,,,,,,1.8796,13.8655,18100.8,35.0477,,-0.63651,-1.0,,,,,,,2023-08-31 17:50:27.625745+00:00,1.0092709660897614,0.01351756786313932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
