Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H2O,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC
2022-11-16 10:50:04.377888-07:00,0.0,2.15,0.19,-2.11,0.35,14.64,975.86,25.47,23.0,0.0,-0.000119887,0.00104258,0.00755484,32.8213884,-111.786981,323.826965,0.0462467499,-0.28595342,-0.217662711,,,,,,,,,,,,,,2022-11-16 17:50:04.377888+00:00
2022-11-16 10:50:04.578092-07:00,0.200204,2.08,0.5,-1.96,0.48,14.53,975.85,25.66,25.0,0.0,-4.07068e-05,0.000133756,0.00695681,32.8213884,-111.786981,323.826813,0.0602327994,-0.284265114,-0.208050968,,,,,,,,,,,,,,2022-11-16 17:50:04.578092+00:00
2022-11-16 10:50:04.777953-07:00,0.400065,3.0,-0.31,-2.98,-0.1,14.65,975.85,25.42,26.0,0.0,8.80079e-05,0.000481717,0.00681202,32.8213883,-111.78698,323.824249,0.0740741034,-0.284316006,-0.217277016,,,,,,,,,,,,,,2022-11-16 17:50:04.777953+00:00
2022-11-16 10:50:04.978283-07:00,0.600395,2.34,0.09,-2.32,0.22,14.66,975.86,25.36,23.0,0.0,-0.000153797,0.0011246,0.00637765,32.8213883,-111.78698,323.826355,0.0865803328,-0.286445883,-0.21671679,2.02107,6.97715,3026.59,27.0695,11497.0,-0.288984,-1.0,20.0,-1285.0,83.0,,0.0,,2022-11-16 17:50:04.978283+00:00
2022-11-16 10:50:05.177671-07:00,0.799783,1.79,0.91,-1.44,0.53,14.56,975.83,25.65,22.0,0.0,0.000359893,0.000268063,0.00762343,32.8213883,-111.78698,323.829285,0.0961771206,-0.28843977,-0.20768651,2.02107,6.97715,3026.59,27.0695,11497.0,-0.288984,-1.0,20.0,-1285.0,83.0,,0.0,,2022-11-16 17:50:05.177671+00:00
2022-11-16 10:50:05.377530-07:00,0.999642,2.08,1.3,-1.52,0.55,14.59,975.85,25.56,23.0,0.0,0.000211012,0.00104093,0.00714801,32.8213883,-111.78698,323.823364,0.105002606,-0.289136055,-0.215837223,,,,,,,,,,,,,,2022-11-16 17:50:05.377530+00:00
2022-11-16 10:50:05.577418-07:00,1.19953,1.79,0.97,-1.43,0.45,14.61,975.83,25.6,25.0,0.0,0.000215064,0.000302789,0.00681835,32.8213883,-111.78698,323.825653,0.116070483,-0.29071583,-0.202588289,,,,,,,,,,,,,,2022-11-16 17:50:05.577418+00:00
2022-11-16 10:50:05.778195-07:00,1.400307,1.84,1.11,-1.32,0.63,14.65,975.85,25.46,23.0,0.0,0.000367147,0.000481076,0.00656117,32.8213883,-111.78698,323.826996,0.125958828,-0.29156394,-0.212787429,,,,,,,,,,,,,,2022-11-16 17:50:05.778195+00:00
2022-11-16 10:50:05.978005-07:00,1.600117,1.98,1.18,-1.48,0.57,14.54,975.84,25.67,23.0,0.0,0.000161511,0.000305031,0.00610685,32.8213883,-111.78698,323.825165,0.134399008,-0.292486,-0.208086253,,,,,,,,,,,,,,2022-11-16 17:50:05.978005+00:00
2022-11-16 10:50:06.178472-07:00,1.800584,1.87,0.58,-1.74,0.34,14.53,975.85,25.69,23.0,0.0,8.96725e-05,-0.000148388,0.00586523,32.8213883,-111.78698,323.826752,0.14704578,-0.290232354,-0.214456394,,,,,,,,,,,,,,2022-11-16 17:50:06.178472+00:00
2022-11-16 10:50:06.377826-07:00,1.999938,1.66,0.22,-1.64,0.11,14.62,975.85,25.55,25.0,0.0,0.000544106,0.000161221,0.00545537,32.8213883,-111.78698,323.827301,0.15862343,-0.286382883,-0.208830628,,,,,,,,,,,,,,2022-11-16 17:50:06.377826+00:00
2022-11-16 10:50:06.577876-07:00,2.199988,1.8,-0.0,-1.8,-0.01,14.78,975.86,25.31,25.0,0.0,0.000449301,-0.000246116,0.00653542,32.8213883,-111.78698,323.830841,0.169690208,-0.287782723,-0.204272261,,,,,,,,,,,,,,2022-11-16 17:50:06.577876+00:00
2022-11-16 10:50:06.778216-07:00,2.400328,1.33,0.2,-1.3,0.19,14.93,975.84,25.04,23.0,0.0,0.000134636,0.000213497,0.00695583,32.8213883,-111.78698,323.832214,0.183055246,-0.288484219,-0.21294834,,,,,,,,,,,,,,2022-11-16 17:50:06.778216+00:00
2022-11-16 10:50:06.978088-07:00,2.6002,1.59,1.05,-1.12,0.41,14.74,975.84,25.32,23.0,0.0,-0.000180394,-8.86578e-05,0.00610686,32.8213883,-111.78698,323.828461,0.196458305,-0.290417102,-0.197189511,,,,,,,,,,,,,,2022-11-16 17:50:06.978088+00:00
