Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H2O,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6
2022-11-16 10:50:04.377888-07:00,0.0,2.15,0.19,-2.11,0.35,14.64,975.86,25.47,23.0,0.0,-0.000119887,0.00104258,0.00755484,32.8213884,-111.786981,324.676965,0.0462467499,-0.28595342,-0.217662711,,,,,,,,,,,,,,2022-11-16 17:50:04.377888+00:00,1.1812631802434632,0.014625943424866627,2.1174881219770096,-2.109110092676813,0.1881769477978875,0.35755484,354.9015123229957,0.2314814141951302,0.2317249088278915,,,,,,,,0.9934534221907045,0.1142379006178673,,,,,,,,,,,,
2022-11-16 10:50:04.578092-07:00,0.200204,2.08,0.5,-1.96,0.48,14.53,975.85,25.66,25.0,0.0,-4.07068e-05,0.000133756,0.00695681,32.8213884,-111.786981,324.67681300000004,0.0602327994,-0.284265114,-0.208050968,,,,,,,,,,,,,,2022-11-16 17:50:04.578092+00:00,1.1817027495466634,0.014633251394625915,2.022630716833367,-1.960390791190884,0.49789854638454145,0.48695680999999996,345.7493764531895,0.22812297518795338,0.22845840330738612,,,,,,,,0.9566769640760756,0.2911514836063576,,,,,,,,,,,,
2022-11-16 10:50:04.777953-07:00,0.400065,3.0,-0.31,-2.98,-0.1,14.65,975.85,25.42,26.0,0.0,8.80079e-05,0.000481717,0.00681202,32.8213883,-111.78698,324.67424900000003,0.0740741034,-0.284316006,-0.217277016,,,,,,,,,,,,,,2022-11-16 17:50:04.777953+00:00,1.1812100312355251,0.014625227924092607,2.9955924876425115,-2.979115013216639,-0.313764386200018,-0.09318798,366.01230301301734,0.2542734308572987,0.25455533490997706,,,,,,,,0.983717527299893,-0.1797215248182149,,,,,,,,,,,,
2022-11-16 10:50:04.978283-07:00,0.600395,2.34,0.09,-2.32,0.22,14.66,975.86,25.36,23.0,0.0,-0.000153797,0.0011246,0.00637765,32.8213883,-111.78698,324.676355,0.0865803328,-0.286445883,-0.21671679,2.02107,6.97715,3026.59,27.0695,11497.0,-0.288984,-1.0,20.0,-1285.0,83.0,,0.0,,2022-11-16 17:50:04.978283+00:00,1.1811810939239993,0.014624606907840444,2.320615487187203,-2.319008751204927,0.08634032202896608,0.22637765,357.8677733949593,0.2363805791830436,0.2368088589651794,2.208337215226161,343.3923744535611,-2.044222189119039,0.4951678230934132,0.342983584,0.23172283261228405,0.2312616418440317,0.9907779093546537,0.13549588309178112,0.2136176497936887,0.22750822271713225,,,,,,,,,,
2022-11-16 10:50:05.177671-07:00,0.799783,1.79,0.91,-1.44,0.53,14.56,975.83,25.65,22.0,0.0,0.000359893,0.000268063,0.00762343,32.8213883,-111.78698,324.67928500000005,0.0961771206,-0.28843977,-0.20768651,2.02107,6.97715,3026.59,27.0695,11497.0,-0.288984,-1.0,20.0,-1285.0,83.0,,0.0,,2022-11-16 17:50:05.177671+00:00,1.181555315019359,0.01463115019619683,1.7034026613087956,-1.4412574402744476,0.9079414173873965,0.53762343,327.7905171493801,0.21809886617707855,0.21869905757177532,2.149374319352615,339.43342824446916,-1.9384758934984483,0.5890513466746897,0.33695589200000003,0.22975224671228714,0.22921268143638276,0.5973486736996532,-0.801981646940418,1.9064911302993044,0.1686852817459517,,,,,,,,,,
2022-11-16 10:50:05.377530-07:00,0.999642,2.08,1.3,-1.52,0.55,14.59,975.85,25.56,23.0,0.0,0.000211012,0.00104093,0.00714801,32.8213883,-111.78698,324.67336400000005,0.105002606,-0.289136055,-0.215837223,,,,,,,,,,,,,,2022-11-16 17:50:05.377530+00:00,1.1814563390198933,0.014629238553751119,1.9994447231589285,-1.521338949708297,1.2974232158661798,0.55714801,319.5419022572595,0.21943235781478412,0.22009250830710234,,,,,,,,0.980065653374189,-0.19867389127971477,,,,,,,,,,,,
2022-11-16 10:50:05.577418-07:00,1.19953,1.79,0.97,-1.43,0.45,14.61,975.83,25.6,25.0,0.0,0.000215064,0.000302789,0.00681835,32.8213883,-111.78698,324.675653,0.116070483,-0.29071583,-0.202588289,,,,,,,,,,,,,,2022-11-16 17:50:05.577418+00:00,1.181350012803099,0.014627806974196977,1.727816237465637,-1.43165931308793,0.9673161642909244,0.45681835,325.9546454077292,0.217878173149709,0.21860547380740145,,,,,,,,0.8152764480889563,-0.5790719412918013,,,,,,,,,,,,
2022-11-16 10:50:05.778195-07:00,1.400307,1.84,1.11,-1.32,0.63,14.65,975.85,25.46,23.0,0.0,0.000367147,0.000481076,0.00656117,32.8213883,-111.78698,324.67699600000003,0.125958828,-0.29156394,-0.212787429,,,,,,,,,,,,,,2022-11-16 17:50:05.778195+00:00,1.1812100312355251,0.014625227924092607,1.7245407836106186,-1.321955952151557,1.1074625839762702,0.63656117,320.04556138760137,0.2161001648116174,0.21690544107642462,,,,,,,,0.7949432347756058,-0.606683816731991,,,,,,,,,,,,
2022-11-16 10:50:05.978005-07:00,1.600117,1.98,1.18,-1.48,0.57,14.54,975.84,25.67,23.0,0.0,0.000161511,0.000305031,0.00610685,32.8213883,-111.78698,324.67516500000005,0.134399008,-0.292486,-0.208086253,,,,,,,,,,,,,,2022-11-16 17:50:05.978005+00:00,1.181649564937613,0.01463253517445641,1.8926900392668997,-1.4824588268743786,1.1766866241112712,0.57610685,321.55956855640864,0.21866420452695928,0.21950883210764616,,,,,,,,0.8837591611661453,-0.4679420317249897,,,,,,,,,,,,
2022-11-16 10:50:06.178472-07:00,1.800584,1.87,0.58,-1.74,0.34,14.53,975.85,25.69,23.0,0.0,8.96725e-05,-0.000148388,0.00586523,32.8213883,-111.78698,324.676752,0.14704578,-0.290232354,-0.214456394,,,,,,,,,,,,,,2022-11-16 17:50:06.178472+00:00,1.1817027495466634,0.014633251394625915,1.834290074997906,-1.7416311871929326,0.5756221738543087,0.34586523,341.7108918640291,0.22338875699756275,0.22424812059221158,,,,,,,,0.8558608639172153,0.5172061306818375,,,,,,,,,,,,
2022-11-16 10:50:06.377826-07:00,1.999938,1.66,0.22,-1.64,0.11,14.62,975.85,25.55,25.0,0.0,0.000544106,0.000161221,0.00545537,32.8213883,-111.78698,324.677301,0.15862343,-0.286382883,-0.208830628,,,,,,,,,,,,,,2022-11-16 17:50:06.377826+00:00,1.1813331722889255,0.01462723296263098,1.6546013984264805,-1.6404415635025658,0.21600292685082378,0.11545537,352.49880875628764,0.22144920784378125,0.22237451000403854,,,,,,,,0.2840954693879653,-0.9587959972138138,,,,,,,,,,,,
2022-11-16 10:50:06.577876-07:00,2.199988,1.8,-0.0,-1.8,-0.01,14.78,975.86,25.31,25.0,0.0,0.000449301,-0.000246116,0.00653542,32.8213883,-111.78698,324.68084100000004,0.169690208,-0.287782723,-0.204272261,,,,,,,,,,,,,,2022-11-16 17:50:06.577876+00:00,1.1806888154838548,0.014616592958092062,1.8002448404983096,-1.8002382217569908,-0.004881666315051224,-0.00346458,360.1553673218944,0.22452404693897862,0.2254703080086772,,,,,,,,0.4804200583982544,0.8770385210973449,,,,,,,,,,,,
2022-11-16 10:50:06.778216-07:00,2.400328,1.33,0.2,-1.3,0.19,14.93,975.84,25.04,23.0,0.0,0.000134636,0.000213497,0.00695583,32.8213883,-111.78698,324.68221400000004,0.183055246,-0.288484219,-0.21294834,,,,,,,,,,,,,,2022-11-16 17:50:06.778216+00:00,1.1800498588478963,0.014606493749231293,1.3151035842222496,-1.3004188503992247,0.19598023053503738,0.19695583,351.4297076323676,0.2156302512675802,0.21675955079051293,,,,,,,,0.845853984646662,-0.5334145073555504,,,,,,,,,,,,
