Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6,x_dist,y_dist,s_dist,z_dist,velocity_s,velocity_z,x_src_dist,y_src_dist,s_src_dist,collecting,group,transect_num
2022-11-15 11:05:50.362604-07:00,0.629998,2.8,-0.29,-2.78,-0.09,12.39,971.25,44.61,28.0,0.0,-0.000138402,0.000155701,0.0117452,32.8213779,-111.787045,365.937341,0.589002979,-0.460081488,-0.128532382,2.07645,-5.06693,5840.47,25.0711,11204.0,-0.4385,-1.0,12.0,-1350.0,71.0,,0.0,,2022-11-15 18:05:50.362604+00:00,1.1849470013160532,0.014755690821088126,2.7949460637633012,-2.7767162466727218,-0.3187010900667329,-0.0782548,366.54754372298976,0.2477818960409692,0.2501997000358315,2.9518931689119663,365.27235260940495,-2.9392635149510675,-0.2703974930237536,-0.19223690000000002,0.2548220644723908,0.25253127822308946,0.7474066702534924,0.664366818301898,-2.15484603948467,0.18079528244007534,,,,,,,,,,,0.04453009319249564,-0.09355376607214085,0.10361098564347894,0.009307999999975891,0.10361098564347894,0.009307999999975891,-21.94220023240098,-103.18955962026229,105.49666044791391,False,,
2022-11-15 11:05:51.387882-07:00,1.655276,2.97,-0.2,-2.95,-0.31,12.39,971.24,44.56,27.0,0.0,0.000203991,0.00028893,0.00995392,32.8213782,-111.787045,365.938715,0.656601728,-0.45679927,-0.123001916,2.07719,-5.4168,5833.65,25.0719,11212.0,-0.386222,-1.0,14.0,-1366.0,71.0,,0.0,,2022-11-15 18:05:51.387882+00:00,1.1849348010895273,0.014755642755769406,2.956467738910261,-2.9472254404353024,-0.2335887293258999,-0.30004608,364.53162804854634,0.2526621160612757,0.2552181637485287,2.9679037028640973,365.93015877753317,-2.95047049612552,-0.3077294276032093,-0.254121956,0.2553163443020593,0.2527915627830955,0.8169140285374022,-0.5767594559075667,1.4503232716138368,0.19000637267736253,,,,,,,,,,,0.07792766274957795,-0.09355376577635027,0.12175807042060155,0.010681999999974323,0.01814708477712261,0.001373999999998432,-21.9088026628439,-103.18955961996649,105.48971916107301,False,,
2022-11-15 11:05:52.387159-07:00,2.654553,2.82,-0.41,-2.78,-0.09,12.37,971.24,44.66,27.0,0.0,-0.000166279,0.000993985,0.00974599,32.8213782,-111.787045,365.93807400000003,0.717345177,-0.457920323,-0.113766694,2.07631,-5.49304,5791.13,25.0725,11140.0,-0.366789,-1.0,19.0,-1336.0,71.0,,0.0,,2022-11-15 18:05:52.387159+00:00,1.18501780296688,0.014757003386276753,2.8091160547956986,-2.7736550532329196,-0.4449389339970609,-0.08025401,369.1135212483067,0.2475949322844232,0.2504958909150097,2.716133903801037,365.5569209718461,-2.692250750269454,-0.2876614905380206,-0.02657831200000001,0.2486050920313072,0.2455571857347622,0.9862948138981278,0.1649925455214794,-0.7279203407449251,0.24192979892856822,,,,,,,,,,,0.07792766274174666,-0.09355376576694865,0.12175807040836556,0.010041000000001077,-1.2235989998998775e-11,-0.0006409999999732463,-21.90880266285173,-103.1895596199571,105.48971916106545,False,,
2022-11-15 11:05:53.387326-07:00,3.65472,3.12,-0.36,-3.09,-0.21,12.54,971.24,44.11,26.0,0.0,-0.000428358,0.000716158,0.00914408,32.8213782,-111.787045,365.937494,0.786350524,-0.462090779,-0.116383809,2.07846,-5.56795,5743.06,25.0728,11145.0,-0.360457,-1.0,14.0,-1327.0,71.0,,0.0,,2022-11-15 18:05:53.387326+00:00,1.1843126574367449,0.014745446056313814,3.1102454971973597,-3.0840522004774016,-0.40280153620231895,-0.20085592,367.4411598954305,0.2567636327988668,0.2595906472762305,2.74262586759582,365.60464026434755,-2.7263343039784216,-0.2739603857548536,-0.242944506,0.2495278015157305,0.2462239130516742,0.8581988537576564,0.5133173749339144,-1.6345872571403048,0.19489432621318475,,,,,,,,,,,0.07792766273466063,-0.09355376575844172,0.12175807039729399,0.009460999999987507,-1.1071574212984103e-11,-0.0005800000000135697,-21.908802662858818,-103.18955961994858,105.4897191610586,False,,
2022-11-15 11:05:54.387901-07:00,4.655295,1.9,-0.05,-1.9,0.12,12.72,971.24,43.59,26.0,0.0,-0.000361734,4.3961e-06,0.00738056,32.8213782,-111.787045,365.935968,0.852723355,-0.458886148,-0.11351395,2.07692,-5.91427,5717.18,25.0731,11145.0,-0.300941,-1.0,14.0,-1327.0,71.0,,0.0,,2022-11-15 18:05:54.387901+00:00,1.1835669468748158,0.014733228691179963,1.9006683194338603,-1.8990410700453921,-0.07863253003933143,0.12738056,362.37105981770253,0.2249514276738685,0.22957871158173668,2.2154675034477873,362.8309744070642,-2.212456861659553,-0.10916355358353198,-0.016471368000000004,0.23666831110103295,0.2324139319898662,0.01215195530951883,0.9999261622650721,-2.213620049480838,0.2323796140484515,,,,,,,,,,,0.07792766271601702,-0.0935537657360597,0.12175807036816429,0.007934999999974934,-2.912969865320747e-11,-0.0015260000000125729,-21.90880266287746,-103.1895596199262,105.48971916104057,False,,
2022-11-15 11:05:55.387120-07:00,5.654514,2.27,-0.14,-2.26,-0.2,12.62,971.23,43.82,26.0,0.0,0.00050658,-0.000714107,0.00829491,32.8213782,-111.787045,365.940942,0.912981916,-0.450050274,-0.11112512,2.07878,-5.84276,5709.77,25.0741,11203.0,-0.31425,-1.0,14.0,-1348.0,71.0,,0.0,,2022-11-15 18:05:55.387120+00:00,1.1839689241362685,0.014739965642583867,2.265004773866025,-2.2581964539879196,-0.17548618416351014,-0.19170509000000002,364.4435686255646,0.233240905397232,0.2377290765365643,2.2297657709589815,364.86380218511766,-2.2214964919667612,-0.189346008135497,-0.081819766,0.2368782340885637,0.23235196040922199,0.8156179682153145,0.5785908138955562,-1.439771469798326,0.17573136320102503,,,,,,,,,,,0.0779276627767859,-0.09355376580901398,0.1217580704631126,0.012908999999979187,9.494831310075114e-11,0.004974000000004253,-21.90880266281669,-103.18955961999916,105.48971916109932,False,,
2022-11-15 11:05:56.386988-07:00,6.654382,2.09,-0.04,-2.09,-0.11,12.74,971.24,43.44,28.0,0.0,-0.000179771,-0.000415763,0.00826199,32.8213782,-111.787045,365.93822600000004,0.975295568,-0.460961475,-0.112434044,2.07693,-5.40615,5705.35,25.0743,11197.0,0.0721832,-1.0,16.0,-1364.0,71.0,,0.0,,2022-11-15 18:05:56.386988+00:00,1.183484148109775,0.014731872461707983,2.0908047366324527,-2.0894321270446405,-0.07574848644302687,-0.10173801,362.07624294139174,0.22897694928619305,0.23403307436113102,2.042777634755142,362.6969338665348,-2.0388076066729903,-0.1008790618986191,-0.006171898,0.23301197708119176,0.22790243476953292,0.9178718383285366,-0.3968769184563305,0.7165616302679589,0.19956505190950832,,,,,,,,,,,0.0779276627436037,-0.09355376576917807,0.12175807041126709,0.010193000000015218,-5.184551399306514e-11,-0.0027159999999639695,-21.908802662849872,-103.18955961995931,105.48971916106723,False,,
2022-11-15 11:05:57.386879-07:00,7.654273,1.46,0.2,-1.42,0.25,13.53,971.23,41.26,28.0,0.0,-0.000243428,-0.0010089,0.00636269,32.8213782,-111.787045,365.935938,1.04337364,-0.45890386,-0.120903443,2.07514,-5.42999,5689.87,25.0752,11138.0,0.142804,-1.0,18.0,-1358.0,71.0,,0.0,,2022-11-15 18:05:57.386879+00:00,1.1802106859579373,0.014678453807970835,1.4349872683369649,-1.4244153194784561,0.17386620696464306,0.25636269,353.04081912059024,0.21510010072831723,0.2214084844049789,1.6969709151554544,360.3360833425434,-1.6921808915225263,-0.026770266538791644,0.11218154200000001,0.22650000114904884,0.22059225550519046,0.9721040905197579,-0.23454986078604775,0.3708773069247551,0.21438316715448885,,,,,,,,,,,0.07792766271565049,-0.09355376573561966,0.12175807036759159,0.007904999999993834,-4.3675493777151075e-11,-0.002288000000021384,-21.908802662877825,-103.18955961992576,105.48971916104021,False,,
2022-11-15 11:05:58.387616-07:00,8.65501,1.27,0.73,-0.95,0.43,14.47,971.23,38.75,26.0,0.0,-0.000429593,0.000445046,0.00674726,32.8213782,-111.787045,365.93313,1.10528157,-0.466146049,-0.118036224,2.07641,-5.58808,5680.8,25.0756,11213.0,0.161181,-1.0,14.0,-1386.0,71.0,,0.0,,2022-11-15 18:05:58.387616+00:00,1.176353520097425,0.014615453575054465,1.1974686110314299,-0.963459607791475,0.7111094561035165,0.43674725999999997,323.56973829154737,0.20808747388373347,0.2153268720310222,1.368180862061401,337.9759021683112,-1.2443790569722377,0.5199893248540953,0.42030389799999995,0.21945383134262092,0.2125166631813035,0.7194875588382824,0.6945053294805801,-0.4901020369999979,0.1530126464246218,,,,,,,,,,,0.07792766268134431,-0.09355376569443437,0.1217580703139899,0.005096999999977925,-5.360169252899283e-11,-0.002808000000015909,-21.908802662912134,-103.18955961988458,105.48971916100706,False,,
2022-11-15 11:05:59.387140-07:00,9.654534,1.61,0.42,-1.49,0.45,13.95,971.24,40.05,26.0,0.0,-0.000872614,0.000203649,0.00483783,32.8213782,-111.787045,365.932764,1.15864429,-0.465415465,-0.111861207,2.07497,-6.20371,5697.41,25.0767,11198.0,0.277503,-1.0,17.0,-1384.0,71.0,,0.0,,2022-11-15 18:05:59.387140+00:00,1.1784962838840252,0.01465028478711346,1.5476467070799047,-1.4979844316980346,0.38891255100033567,0.45483783,345.445970455541,0.2160030862253531,0.22299944041017347,1.7850097657467536,344.35423667628066,-1.7058638333194662,0.45718115043851426,0.38887301399999996,0.22696814485917294,0.22021177497816127,0.22727096243199096,0.9738315612236217,-1.5573200399704819,0.2091661718161708,,,,,,,,,,,0.07792766267687277,-0.09355376568906622,0.12175807030700336,0.004730999999992491,-6.9865363494514554e-12,-0.00036599999998543353,-21.908802662916603,-103.1895596198792,105.48971916100272,False,,
