Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6
2022-11-15 11:05:49.732606-07:00,0.0,2.77,-0.35,-2.75,0.04,12.78,971.25,43.53,26.0,0.0,-0.000791927,0.000203031,0.012139,32.8213778,-111.787045,365.93941700000005,0.548701593,-0.460070327,-0.13126305,,,,,,,,,,,,,,2022-11-15 18:05:49.732606+00:00,1.1833307689147197,0.014729208644840373,2.772089725277079,-2.746319089610268,-0.3771112608090377,0.052139000000000005,367.8186825309275,0.24698635550305362,0.2492479578825626,,,,,,,,0.2483441261403506,0.9686718716942211,,,,,,,,,,,,
2022-11-15 11:05:49.942683-07:00,0.210077,3.0,-0.24,-2.99,-0.11,12.33,971.24,44.84,25.0,0.0,-0.000188265,0.000120376,0.0125395,32.8213779,-111.787045,365.93844,0.5616105,-0.461349962,-0.133755156,,,,,,,,,,,,,,2022-11-15 18:05:49.942683+00:00,1.185183841610984,0.014759725403710034,2.9995136606372332,-2.9873835572455993,-0.26948410388741456,-0.0974605,365.1545520113838,0.2539769047478592,0.25611922094807454,,,,,,,,0.5386929987290798,0.8425021383475959,,,,,,,,,,,,
2022-11-15 11:05:50.152309-07:00,0.419703,3.0,-0.25,-2.98,-0.19,12.3,971.25,44.88,26.0,0.0,-0.000455622,7.1365e-05,0.0126339,32.8213779,-111.787045,365.939905,0.57474975,-0.461004558,-0.131533751,,,,,,,,,,,,,,2022-11-15 18:05:50.152309+00:00,1.1853206052050649,0.014761815684917435,2.99043981643179,-2.977270925970035,-0.2803357434829318,-0.1773661,365.3790327976625,0.2536610545771457,0.25585907449370077,,,,,,,,0.15474530540324768,0.9879543969514258,,,,,,,,,,,,
2022-11-15 11:05:50.362604-07:00,0.629998,2.8,-0.29,-2.78,-0.09,12.39,971.25,44.61,28.0,0.0,-0.000138402,0.000155701,0.0117452,32.8213779,-111.787045,365.937341,0.589002979,-0.460081488,-0.128532382,2.07645,-5.06693,5840.47,25.0711,11204.0,-0.4385,-1.0,12.0,-1350.0,71.0,,0.0,,2022-11-15 18:05:50.362604+00:00,1.1849470013160532,0.014755690821088126,2.7949460637633012,-2.7767162466727218,-0.3187010900667329,-0.0782548,366.54754372298976,0.2477818960409692,0.2501997000358315,2.9518931689119663,365.27235260940495,-2.9392635149510675,-0.2703974930237536,-0.19223690000000002,0.2548220644723908,0.25253127822308946,0.7474066702534924,0.664366818301898,-2.15484603948467,0.18079528244007534,,,,,,,,,,
2022-11-15 11:05:50.572416-07:00,0.83981,2.98,-0.2,-2.96,-0.33,12.17,971.24,45.26,27.0,0.0,-0.000149657,0.000628128,0.0111586,32.821378,-111.787045,365.937738,0.601982973,-0.455878879,-0.129749146,,,,,,,,,,,,,,2022-11-15 18:05:50.572416+00:00,1.1858484617380611,0.014770623569029313,2.9661345067278972,-2.9571072204553737,-0.23123753746449177,-0.3188414,364.47127132824767,0.2530291952754145,0.2553643689269793,,,,,,,,0.9727703606933631,0.23177106237946157,,,,,,,,,,,,
2022-11-15 11:05:50.782396-07:00,1.04979,3.02,-0.22,-3.0,-0.3,12.24,971.23,45.05,26.0,0.0,0.000213867,-0.000395279,0.0107383,32.8213781,-111.787045,365.93737200000004,0.619870917,-0.457189682,-0.120879697,,,,,,,,,,,,,,2022-11-15 18:05:50.782396+00:00,1.1855453920965047,0.01476580550016542,3.0084317969996115,-2.9978396244116072,-0.25222899021719697,-0.2892617,364.809363186741,0.2542073404740587,0.25656795795736814,,,,,,,,0.8795177988689148,0.4758659910865443,,,,,,,,,,,,
2022-11-15 11:05:50.986151-07:00,1.253545,3.07,-0.43,-3.04,-0.1,12.27,971.25,44.96,26.0,0.0,-0.000171642,0.000567061,0.0101629,32.8213781,-111.787045,365.93660900000003,0.631990487,-0.459725832,-0.128551618,,,,,,,,,,,,,,2022-11-15 18:05:50.986151+00:00,1.1854451921932094,0.014763858441496662,3.0697259361232208,-3.034505066547561,-0.46367696083024007,-0.0898371,368.6876834025879,0.2554041774003836,0.25770430858302623,,,,,,,,0.9571155494404392,0.28970644628541875,,,,,,,,,,,,
2022-11-15 11:05:51.186757-07:00,1.454151,2.93,-0.33,-2.9,-0.26,12.22,971.23,45.1,27.0,0.0,-0.000209975,0.000187919,0.00930434,32.8213782,-111.787045,365.93847,0.644763356,-0.460479202,-0.11623868,,,,,,,,,,,,,,2022-11-15 18:05:51.186757+00:00,1.1856284803953514,0.014767168014158779,2.918555103666966,-2.8959149695161845,-0.3628227976196811,-0.25069566,367.1412514620026,0.2511931039337223,0.2537098999400262,,,,,,,,0.6668867628338935,0.7451590739948957,,,,,,,,,,,,
2022-11-15 11:05:51.387882-07:00,1.655276,2.97,-0.2,-2.95,-0.31,12.39,971.24,44.56,27.0,0.0,0.000203991,0.00028893,0.00995392,32.8213782,-111.787045,365.938715,0.656601728,-0.45679927,-0.123001916,2.07719,-5.4168,5833.65,25.0719,11212.0,-0.386222,-1.0,14.0,-1366.0,71.0,,0.0,,2022-11-15 18:05:51.387882+00:00,1.1849348010895273,0.014755642755769406,2.956467738910261,-2.9472254404353024,-0.2335887293258999,-0.30004608,364.53162804854634,0.2526621160612757,0.2552181637485287,2.9679037028640973,365.93015877753317,-2.95047049612552,-0.3077294276032093,-0.254121956,0.2553163443020593,0.2527915627830955,0.8169140285374022,-0.5767594559075667,1.4503232716138368,0.19000637267736253,,,,,,,,,,
2022-11-15 11:05:51.586781-07:00,1.854175,2.93,-0.16,-2.9,-0.33,12.68,971.24,43.7,26.0,0.0,-5.86099e-05,4.93804e-05,0.00976356,32.8213782,-111.787045,365.93480800000003,0.666288793,-0.455336285,-0.117159664,,,,,,,,,,,,,,2022-11-15 18:05:51.586781+00:00,1.1837325791663003,0.014735941902975096,2.904365078565779,-2.8978939479055628,-0.19377093766794756,-0.32023644,363.82545221192447,0.2511647303476804,0.25382162953882065,,,,,,,,0.6443242544159635,0.7647524142958377,,,,,,,,,,,,
