Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6,x_dist,y_dist,s_dist,z_dist,velocity_s,velocity_z,x_src_dist,y_src_dist,s_src_dist,collecting,group,transect_num
2023-04-19 07:53:42.463332-07:00,683.278842,6.5,-4.87,4.3,0.13,17.88,886.8,48.23,67.0,2.0,-1.80201,-0.0598397,0.0792806,32.6924402,-103.074293,1159.05874,87.7818883,4.10432149,-4.24222718,2.64996,117.385,12934.8,26.7008,11538.0,0.988025,0.125111,13.0,-1301.0,71.0,,0.0,,2023-04-19 14:53:42.463332+00:00,1.0615067857432499,0.014017751043531335,5.48170023089681,4.972937200420919,2.3062812105387085,0.2092806,204.88028620820353,0.29867457174970075,0.3300243672903611,5.168771996822673,202.6679030583773,4.756553684076215,2.0055175020998397,0.21270254,0.3219590560437123,0.2878407809327153,0.03318890245203713,-0.9994490966297529,-4.687372357877851,0.2875239420883805,2.6104234027341184,,0.03953659726588166,0.005099019513592785,False,110.97725570361088,,6.407744296389126,0.7071067811865476,False,147.9918977096399,90.04662941272548,173.2339379460423,3.9932900000001155,-0.8617134029698832,-0.02514999999993961,136.30130377234502,66.90219073377968,151.8352677575935,True,1.0,5.0
2023-04-19 07:53:43.662893-07:00,684.478403,5.51,-3.94,3.84,0.3,18.07,886.79,47.7,91.0,2.0,-1.97348,-0.243318,0.0958854,32.6924382,-103.074318,1159.18337,87.6468174,2.79344682,-2.94237258,2.66052,120.45,12941.9,26.7001,11589.0,0.978345,0.129901,15.0,-1283.0,71.0,,0.0,,2023-04-19 14:53:43.662893+00:00,1.0608022670220996,0.014006088186338316,4.210170920801921,3.8510269297661037,1.7015083804032094,0.3958854,203.83739369703227,0.2812591218435188,0.2961268649413918,4.373391694413816,205.56425952583677,3.937096893716253,1.8747787892905188,0.16906548,0.2989865691203626,0.2867976496861919,0.1223673088191549,-0.99248488236968,-3.6780975123612936,0.28253868289943906,2.610594837776136,,0.04992516222386412,0.005099019513592785,False,110.9811950201438,,9.468804979856202,0.7071067811865476,False,147.76922244757282,87.70410891301842,171.83641588146227,4.11792000000014,-1.3975220645800164,0.12463000000002467,136.07862851027795,64.55967023407261,150.6165467602097,True,1.0,5.0
2023-04-19 07:53:44.663110-07:00,685.47862,7.75,-5.46,5.5,0.02,17.35,886.71,49.85,39.0,2.0,-1.47971,-0.293408,-0.047461,32.6924349,-103.074336,1159.1395499999999,87.6413851,4.27666585,-4.36731728,2.68447,121.751,12953.9,26.6995,11520.0,0.98163,0.130122,13.0,-1278.0,71.0,,0.0,,2023-04-19 14:53:44.663110+00:00,1.0633355145635746,0.014049881650203577,6.5882522830862005,5.388313214221273,3.79092981352055,-0.027461000000000003,215.128175068681,0.34792921154719486,0.3556605380260393,6.1875302105865355,217.54946474062186,4.892749033798664,3.7716444635442175,0.138637512,0.33590959118898966,0.34827980511469886,0.19450068342281562,-0.9809023825784386,-4.065721758824234,0.3353450597262193,2.6107370262213614,,0.07373297377863874,0.005099019513592785,False,110.98436279040934,,10.76663720959067,0.7071067811865476,False,147.40180248241506,86.01749402199512,170.6642922608267,4.074100000000044,-1.172123620635574,-0.043820000000096115,135.7112085451202,62.873055343049316,149.56788830810993,True,1.0,5.0
2023-04-19 07:53:45.663555-07:00,686.479065,7.89,-5.71,5.44,-0.1,17.16,886.74,50.4,90.0,2.0,-1.33972,-0.0806918,0.00959735,32.6924335,-103.074351,1159.17214,87.8521242,4.84417793,-5.03492563,2.63416,116.61,12960.3,26.6986,11568.0,0.976247,0.130358,14.0,-1278.0,71.0,,0.0,,2023-04-19 14:53:45.663555+00:00,1.064067438044728,0.014061704907703783,7.003770495606803,5.8291807650586325,3.882454476668441,-0.09040265,213.66511372355353,0.3450066148258812,0.36443473463558324,7.025079956318821,216.91041836910162,5.6173152975309915,4.210483642379638,-0.0023755300000000033,0.3571266029907428,0.35930980974457494,0.06012139433109802,-0.9981910728631491,-5.354013836064896,0.35801338214841294,2.6108785552402516,,0.02328144475974847,0.005099019513592785,False,110.98742584736043,,5.622574152639572,0.7071067811865476,False,147.24592852831307,84.61198117453586,169.82505947723112,4.1066900000000714,-0.8392327835955768,0.03259000000002743,135.5553345910182,61.46754249559005,148.84054392715066,True,1.0,5.0
2023-04-19 07:53:47.463240-07:00,688.27875,7.15,-4.64,5.45,0.03,17.32,886.74,50.0,78.0,2.0,-1.59343,-0.108681,-0.0390052,32.6924312,-103.074379,1159.25613,87.9219263,3.39890869,-3.62627894,2.61138,111.817,12968.3,26.6985,11581.0,0.977371,0.131577,13.0,-1274.0,71.0,,0.0,,2023-04-19 14:53:47.463240+00:00,1.063481316276259,0.014051855846305111,5.99260464452724,4.725891433709669,3.684733447944235,-0.009005199999999998,217.943209930163,0.3453099576986979,0.32222929863493405,5.847167149226935,221.03608318936722,4.406770965500786,3.7978077211682733,-0.38251603999999995,0.311599322453998,0.35030694481109703,0.068047598999925,-0.9976820757487554,-4.1381247073212934,0.3486878422454944,2.6111313992155076,,0.0002486007844924032,0.005099019513592785,False,110.99267324579442,,0.8243267542055719,0.7071067811865476,False,146.98985058844116,81.98835704226268,168.3095566701481,4.190680000000157,-1.5155028070830099,0.08399000000008527,135.2992566511463,58.843918363316874,147.5415045968471,True,1.0,5.0
2023-04-19 07:53:48.663208-07:00,689.478718,7.23,-4.89,5.33,-0.12,17.08,886.73,50.67,109.0,2.0,-1.81055,-0.117886,-0.00174239,32.6924297,-103.074401,1159.19094,87.8107517,4.14362818,-4.32347634,2.60939,111.47,12957.7,26.6972,11517.0,0.978389,0.13228,11.0,-1295.0,71.0,,0.0,,2023-04-19 14:53:48.663208+00:00,1.0643487381941317,0.014066591569625891,5.983556107677384,4.972152368565389,3.328760207268304,-0.12174238999999999,213.80154618104163,0.34042714082109793,0.3321521028571754,5.8442188894901985,217.89959168334522,4.608923322397242,3.5722513435629124,-0.243779272,0.3186162931898659,0.3495642029613258,0.06497302439776176,-0.997887020709563,-4.367084789165554,0.34809111845620844,2.6112987302071837,,-0.0019087302071838508,0.005099019513592785,False,110.99598650887336,,0.47401349112664093,0.7071067811865476,False,146.82284047060347,79.92693602014528,167.16836299199878,4.125490000000127,-1.1411936781493353,-0.06519000000002961,135.1322465333086,56.78249734119947,146.57754281417812,True,1.0,5.0
2023-04-19 07:53:49.663511-07:00,690.479021,7.14,-4.45,5.58,-0.25,17.02,886.73,50.85,115.0,2.0,-1.80863,-0.160025,-0.00444457,32.6924287,-103.074419,1159.14456,87.8434709,3.98156287,-4.19757971,2.59292,110.004,12974.5,26.6967,11582.0,0.979992,0.131551,17.0,-1282.0,71.0,,0.0,,2023-04-19 14:53:49.663511+00:00,1.0645688192648544,0.014070291192310336,5.760289619737574,4.496796735738093,3.5999660582721713,-0.25444457,218.67944857133895,0.35097987113308066,0.31578982151626733,6.1156669594672355,215.60265588178063,4.973617080091738,3.554836426915238,-0.030881021999999998,0.33240326611111853,0.3509732312065725,0.08813426701771968,-0.9961086040072384,-4.640959863662674,0.34825656597141447,2.6114374463521197,,-0.018517446352119826,0.005099019513592785,False,110.99863633947808,,-0.9946363394780775,0.7071067811865476,False,146.71150032749478,78.2403186853205,166.2702973965134,4.079110000000128,-0.8980655954853773,-0.0463799999999992,135.0209063901999,55.0958800063747,145.82935629052187,True,1.0,5.0
2023-04-19 07:53:50.463635-07:00,691.279145,7.46,-5.0,5.53,0.18,17.23,886.73,50.17,353.0,2.0,-1.93849,-0.0193039,0.0872736,32.6924283,-103.074435,1159.14907,87.8645574,4.03413654,-4.23224917,2.58923,109.636,12988.6,26.6964,11531.0,0.982089,0.130931,13.0,-1301.0,71.0,,0.0,,2023-04-19 14:53:50.463635+00:00,1.0637989334185645,0.014057351150823695,6.199650247365197,5.1832819515262525,3.401360228002548,0.2672736,213.27358565110717,0.348807858145938,0.3363720095266541,6.538835916106561,214.04572624372835,5.408847892449123,3.6649346201744377,0.018869069999999988,0.3460107113479521,0.36042154919161923,0.009957721177557376,-0.9999504206654198,-5.372085328288096,0.3603858127895525,2.6115478954240876,,-0.022317895424087464,0.005099019513592785,False,111.00068314647918,,-1.3646831464791802,0.7071067811865476,False,146.66696480106984,76.7411033972529,165.53064826365576,4.08362000000011,-0.739649132857636,0.004509999999982028,134.97637086377497,53.596664718307096,145.2281761934713,True,1.0,5.0
2023-04-19 07:53:51.463665-07:00,692.279175,7.76,-4.62,6.2,-0.65,17.3,886.71,49.84,333.0,2.0,-1.98906,-0.0597593,0.0226234,32.6924282,-103.074455,1159.06863,87.8490498,4.68206132,-4.87461836,2.58772,110.623,13014.9,26.6951,11531.0,0.979325,0.127754,13.0,-1301.0,71.0,,0.0,,2023-04-19 14:53:51.463665+00:00,1.0635185642303957,0.014052957095301749,6.26159483474651,4.789686052271031,4.03317212566046,-0.6273766000000001,220.0991737884229,0.37789967196732943,0.32294468973491225,6.3220905855171905,217.57295912571084,5.009603784482334,3.846922633770256,-0.374515974,0.33085438780220444,0.3699815899712219,0.030030440326872552,-0.9995489846194503,-4.891819595529539,0.36964805087679214,2.6116853031588163,,-0.023965303158816287,0.005099019513592785,False,111.00315119577505,-0.3801511957750421,-0.3801511957750421,0.7071067811865476,True,146.65582904443664,74.86708291665636,164.6602936264858,4.003180000000157,-0.8703546371699531,-0.08043999999995322,134.96523510714178,51.722644237710554,144.53666183521338,True,1.0,5.0
2023-04-19 07:53:52.463544-07:00,693.279054,7.91,-5.24,5.92,0.01,17.5,886.72,49.26,92.0,2.0,-1.9789,-0.0896881,0.031903,32.6924276,-103.074474,1159.0639899999999,87.8429582,4.43552001,-4.64592945,2.58604,110.067,12960.5,26.6947,11590.0,0.979732,0.125708,17.0,-1285.0,71.0,,0.0,,2023-04-19 14:53:52.463544+00:00,1.0627987291704821,0.014040706469910154,6.543383169931054,5.369419373199291,3.739678983983665,0.041903,214.856337588071,0.3656471772933749,0.34642977574606726,6.646946635686037,216.01870653135194,5.364423001413466,3.909471729945681,-0.05442324,0.34555616879966283,0.37384063248890287,0.045275722585974794,-0.9989745286764412,-5.181917781955345,0.3730749723904653,2.611821980796409,,-0.02578198079640881,0.005099019513592785,False,111.00551960306447,-0.9385196030644778,-0.9385196030644778,0.7071067811865476,True,146.5890254923738,73.08676473845112,163.7987105405214,3.998540000000048,-0.861583085964412,-0.004640000000108557,134.89843155507893,49.94232605950532,143.84652504754592,True,1.0,5.0
