Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H2O,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6,x_dist,y_dist,s_dist,z_dist,velocity_s,velocity_z,x_src_dist,y_src_dist,s_src_dist,collecting,group,transect_num
2023-06-29 09:48:46.191949-07:00,0.419784,2.23,0.66,-1.99,0.76,24.68,859.7,58.97,35.0,0.0,0.000185788,0.000243464,0.000703572,33.9942728,-106.894667,1432.6677499999998,-13.1251864,-0.197272907,-3.614771,1.89186,-6.4087,14297.4,30.8208,11744.0,0.852826,0.312007,18.0,-1253.0,89.0,,0.0,,2023-06-29 16:48:46.191949+00:00,1.0055723771486305,0.013506040693609852,2.0964818487298795,-1.7878978299624473,1.094832175116088,0.760703572,328.51847922526446,0.2563458691936824,0.18111278857748192,2.2003710115680324,329.7464692650087,-1.8808898500503997,1.1264475903792357,0.6408452874,0.18379806462707013,0.25769398443286073,0.7949724632971243,-0.606645516425616,2.036528210122415,0.1499544630407423,,,,,,,,,,,-0.5010473246230893,-0.3692578329787226,0.6224144669977536,0.24084999999990941,0.6224144669977536,0.24084999999990941,-808.489823941493,519.039711125806,960.7590838199276,False,,
2023-06-29 09:48:47.227433-07:00,1.455268,1.64,0.31,-1.47,0.65,24.84,859.69,58.42,29.0,0.0,-0.000308847,0.000247216,0.00154948,33.9942728,-106.894667,1432.6686,-13.0836284,-0.202544958,-3.62342846,1.8954,-6.48044,14292.0,30.8295,11761.0,0.87555,0.306974,15.0,-1240.0,89.0,,0.0,,2023-06-29 16:48:47.227433+00:00,1.0050207638964208,0.013496938251075764,1.5019769781366532,-1.3614169702710155,0.6344120710631228,0.65154948,335.01476564967334,0.25131576991206195,0.1717428387142879,1.6955288048936257,337.84144725215236,-1.5673482803593746,0.6409920850660151,0.5451866249999999,0.17621050126497428,0.2531488785924144,0.6249083444484421,0.7806981241419164,-0.8230645596704638,0.1689408013611533,,,,,,,,,,,-0.5010473246898483,-0.36925783302792203,0.6224144670806833,0.2417000000000371,8.292966313661054e-11,0.0008500000001276931,-808.4898239415597,519.0397111257568,960.759083819957,False,,
2023-06-29 09:48:48.228587-07:00,2.456422,2.48,-0.93,-2.24,0.52,25.68,859.69,55.67,27.0,0.0,-0.000402848,0.00108241,0.00148476,33.9942729,-106.894667,1432.67043,-13.0409794,-0.19632981,-3.63037116,1.89486,-7.16124,14257.7,30.8385,11802.0,0.872813,0.297526,12.0,-1283.0,89.0,,0.0,,2023-06-29 16:48:48.228587+00:00,1.002195687961364,0.013449559436102017,2.42438562158552,-2.39099812033708,-0.4009658722324867,0.52148476,369.51981284700764,0.25906602542851553,0.1980375419316634,2.1224823903852577,367.2770647774432,-1.9698195962873861,-0.334687744979868,0.5450137254,0.18638725102107287,0.2547745613438194,0.9371961554206132,0.3488027612631842,-1.000746582236898,0.16661934819028817,,,,,,,,,,,-0.48991293938083347,-0.36925783269923423,0.6134867848474846,0.24352999999996428,-0.00892768223319862,0.0018299999999271677,-808.4786895562507,519.0397111260855,960.7497141256107,False,,
2023-06-29 09:48:49.228527-07:00,3.456362,1.73,-0.74,-1.46,0.56,25.39,859.7,55.83,28.0,0.0,0.000186686,-4.46781e-05,0.000412589,33.9942725,-106.894667,1432.67751,-12.9915355,-0.192638165,-3.62255116,1.894,-6.01714,14275.7,30.8474,11740.0,0.872879,0.306022,13.0,-1257.0,89.0,,0.0,,2023-06-29 16:48:49.228527+00:00,1.0031808839223442,0.013465917023488672,1.6368247759381827,-1.5890307346455954,-0.39265337318907745,0.560412589,373.8798851057211,0.25103497366867644,0.17688405571181498,1.755011296725447,369.9691238295716,-1.7206752547295499,-0.27821824744097357,0.45159310580000006,0.18043394400965013,0.2526474591666267,0.23274959949621338,0.9725366954178913,-1.7381750117864398,0.23916077281873113,,,,,,,,,,,-0.5344504796601254,-0.3692578348474809,0.6496065453835788,0.2506100000000515,0.036119760536094114,0.007080000000087239,-808.52322709653,519.0397111239372,960.7871931277016,False,,
2023-06-29 09:48:50.228278-07:00,4.456113,2.25,0.01,-2.24,0.21,23.72,859.71,61.65,34.0,0.0,-3.69867e-05,0.000685759,-0.00228799,33.9942723,-106.894667,1432.64932,-12.9390296,-0.188382966,-3.61975801,1.89263,-5.4695,14322.5,30.8566,11768.0,0.874496,0.350994,14.0,-1233.0,89.0,,0.0,,2023-06-29 16:48:50.228278+00:00,1.0088358700402829,0.013560721484286789,2.239346227206164,-2.1801990165698135,0.5112766114839389,0.20771201,346.80210367539223,0.25889644858709054,0.1921779248360149,2.2392482836113965,347.9976262692715,-2.1892011528618083,0.46414392122608633,0.235896104,0.19244297928488394,0.2588900364282889,0.9985486509563065,0.053857141340219086,0.34556617047802973,0.19188625015329486,,,,,,,,,,,-0.5567192474220125,-0.3692578340850197,0.668047654350565,0.22242000000005646,0.018441108966986253,-0.028189999999995052,-808.545495864292,519.0397111246997,960.805932853688,False,,
2023-06-29 09:48:51.228341-07:00,5.456176,0.56,0.14,0.05,0.54,24.43,859.7,58.35,37.0,0.0,0.000308863,-0.00121546,-0.000700392,33.9942721,-106.894667,1432.6554199999998,-12.9094087,-0.192183151,-3.62431945,1.89343,-5.4257,14332.3,30.8655,11807.0,0.864069,0.366745,15.0,-1267.0,89.0,,0.0,,2023-06-29 16:48:51.228341+00:00,1.0064171687820975,0.013520226871521249,0.14827157993054144,0.07879819140239763,0.12559978681036862,0.539299608,237.8968595263015,0.24479501323010114,0.15841380910901956,0.5931588884914142,301.6906055709749,-0.2282295322888908,0.21419736724765323,0.33176154139999997,0.16056219228453655,0.24551722703340798,0.9691975164307576,0.24628474200496334,0.1513901048847495,0.15155653863074575,,,,,,,,,,,-0.5789880173908876,-0.36925783530732004,0.6867157149928045,0.22851999999988948,0.01866806064223947,0.006099999999833017,-808.5677646342608,519.0397111234774,960.8246727310807,False,,
2023-06-29 09:48:52.228692-07:00,6.456527,2.25,0.25,-2.2,0.38,23.76,859.7,60.74,32.0,0.0,0.000736933,0.000790524,-0.00304173,33.9942719,-106.894667,1432.64224,-12.8628239,-0.194783088,-3.64914937,1.89343,-5.78159,14285.2,30.8742,11807.0,0.857009,0.372343,15.0,-1267.0,89.0,,0.0,,2023-06-29 16:48:52.228692+00:00,1.0086882256784098,0.013558396146082624,2.2136574257751067,-2.088347932395714,0.7342221134968752,0.37695827,340.6293273383614,0.2582834506943674,0.18986509107070562,1.9217991793575493,348.64975844663,-1.7574422842258233,0.5079231400266766,0.35414127119999994,0.18298184311836224,0.25513812047073736,0.7314656359682605,-0.681878305416405,1.5698900892776493,0.15381064919249246,,,,,,,,,,,-0.6012567862935219,-0.36925783541366225,0.7055927097684592,0.21533999999996922,0.018876994775654743,-0.013179999999920256,-808.5900334031635,519.039711123371,960.8434127587916,False,,
2023-06-29 09:48:53.228885-07:00,7.45672,2.71,-0.55,-2.65,0.2,24.57,859.71,57.86,28.0,0.0,0.00042491,-0.000642814,-0.000304461,33.9942716,-106.894667,1432.6387,-12.8242144,-0.193972333,-3.63786315,1.8958,-3.95324,14315.6,30.8835,11794.0,0.858812,0.410175,16.0,-1274.0,89.0,,0.0,,2023-06-29 16:48:53.228885+00:00,1.0059556117790502,0.01351231818059912,2.707124598232702,-2.706618577894896,0.05233989062633204,0.199695539,358.8921670988677,0.2641419678555885,0.20854699145003305,2.464124497979806,350.31727086727705,-2.3640919445638695,0.34606566588690635,0.3387791188,0.19847560868309733,0.2606610787703557,0.8342197412816992,0.5514321565305155,-1.0149415089646205,0.1592497233780873,,,,,,,,,,,-0.6346599414437043,-0.36925783651259475,0.7342646601187397,0.2118000000000393,0.028671950350280473,-0.0035399999999299325,-808.6234365583136,519.0397111222721,960.8715230837414,False,,
2023-06-29 09:48:54.228368-07:00,8.456203,2.3,-0.28,-2.28,0.11,23.89,859.71,60.42,27.0,0.0,5.96882e-05,0.00252342,0.000318115,33.9942718,-106.894667,1432.63735,-12.7775438,-0.203777039,-3.63093322,1.89646,-4.17265,14286.3,30.8923,11740.0,0.866038,0.428766,15.0,-1262.0,89.0,,0.0,,2023-06-29 16:48:54.228368+00:00,1.008258499659503,0.013551012550069621,2.2946240638827464,-2.2829414752363832,0.23125270851451105,0.110318115,354.21589946489655,0.2591234268507237,0.1957121012481168,2.4143738157166155,356.9580678145739,-2.407372896963488,0.13063557277614518,0.12969727778,0.19945671149797373,0.2604227957509168,0.9997203687565795,-0.023647077899997683,0.18752637741733352,0.19934523162799142,,,,,,,,,,,-0.6123911712276574,-0.36925783556523223,0.7151043949829298,0.2104500000000371,-0.01916026513580993,-0.0013500000000021828,-808.6011677880975,519.0397111232195,960.8527828294771,False,,
2023-06-29 09:48:55.228658-07:00,9.456493,2.21,-0.65,-2.1,0.22,23.9,859.7,60.25,30.0,0.0,-0.000303367,-0.000708943,0.000101572,33.9942719,-106.894667,1432.6207499999998,-12.7310617,-0.210852761,-3.61703075,1.89409,-4.38523,14236.9,30.9015,11795.0,0.853182,0.435754,14.0,-1245.0,89.0,,0.0,,2023-06-29 16:48:55.228658+00:00,1.0082128297800932,0.013550402322177541,2.199025226857079,-2.1923246701639676,-0.1715356783420865,0.220101572,364.4739209460075,0.2568691645502885,0.19316152712062093,2.2816813250920704,363.933037847133,-2.270929412359095,-0.16020509598310428,0.17972537791999998,0.19547033830501595,0.25782976127628204,0.9193635572045603,-0.3934090106799502,0.7461173665148676,0.16996797589244378,,,,,,,,,,,-0.6012567842681371,-0.36925783416978575,0.70559270739161,0.19384999999988395,-0.009511687591319817,-0.01660000000015316,-808.590033401138,519.039711124615,960.8434127577591,False,,
