Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6
2022-11-15 14:12:24.797018-07:00,0.0,2.01,1.12,-1.67,0.02,17.14,969.06,35.54,26.0,0.0,-0.000545984,-0.000352492,-0.00323383,32.8213565,-111.787043,386.18316000000004,-1.33054807,-0.51217585,0.0309794284,,,,,,,,,,,,,,2022-11-15 21:12:24.797018+00:00,1.1629296455902391,0.014429466442942858,2.0107695231119878,-1.6438954114268063,1.1579300287003105,0.01676617,324.83983023385167,0.22584434630721345,0.2177061220793267,,,,,,,,0.5423922290042512,-0.8401253894007726,,,,,,,,,,,,
2022-11-15 14:12:24.996448-07:00,0.19943,2.26,1.06,-1.99,0.02,17.42,969.05,34.87,27.0,0.0,-0.000563078,0.000426191,-0.00210705,32.8213564,-111.787043,386.186914,-1.32229989,-0.509743907,0.0155328742,,,,,,,,,,,,,,2022-11-15 21:12:24.996448+00:00,1.1617970305458523,0.014411234581118286,2.2540586588237272,-1.964582854592159,1.1050767597143394,0.01789295,330.6422707384301,0.23192470783256092,0.22429339699032494,,,,,,,,0.6035128270399907,0.7973532890746725,,,,,,,,,,,,
2022-11-15 14:12:25.197077-07:00,0.400059,2.42,0.68,-2.33,0.04,16.88,969.06,36.04,25.0,0.0,-0.000694247,6.86827e-06,-0.00115846,32.8213563,-111.787043,386.188165,-1.3152518,-0.511433677,0.0222333402,,,,,,,,,,,,,,2022-11-15 21:12:25.197077+00:00,1.1639721643222787,0.014446394934989896,2.4269838303417535,-2.3137709058085396,0.7326081545917026,0.03884154,342.4306759909505,0.2393431571587983,0.232482528579352,,,,,,,,0.00989263750889607,0.9999510666643231,,,,,,,,,,,,
2022-11-15 14:12:25.396904-07:00,0.599886,2.36,0.64,-2.27,0.04,16.83,969.07,36.26,24.0,0.0,-0.000465056,0.000449728,-0.000999271,32.8213563,-111.787043,386.18624300000005,-1.30696814,-0.50690403,0.0141733497,,,,,,,,,,,,,,2022-11-15 21:12:25.396904+00:00,1.1641848764434537,0.014449701041310464,2.3579289726505293,-2.2543620068586847,0.6911446896973622,0.039000729,342.95545250185137,0.23794743390681783,0.23105454136324502,,,,,,,,0.6951610137157707,0.7188540637776643,,,,,,,,,,,,
2022-11-15 14:12:25.596500-07:00,0.799482,2.23,0.69,-2.12,-0.03,16.95,969.06,36.08,25.0,0.0,-0.000502896,0.000343208,-7.80415e-05,32.8213562,-111.787043,386.19347500000003,-1.29727129,-0.504966596,0.0176375447,2.05947,-9.16662,6225.92,28.8286,11461.0,0.115642,-1.0,20.0,-1317.0,78.0,,0.0,,2022-11-15 21:12:25.596500+00:00,1.1636913023729423,0.014441833331672356,2.228971550231581,-2.1034920046121783,0.7373164573467865,-0.0300780415,340.6834050491326,0.23460196937694672,0.2274963583519574,2.383004419627521,338.24913273195557,-2.2043564749588445,0.8835810652646231,0.0213801821,0.22989331333261126,0.23690761935178273,0.5637004524540286,0.8259792975027422,-1.322677766362647,0.17736988055347894,,,,,,,,,,
2022-11-15 14:12:25.797300-07:00,1.000282,2.43,1.04,-2.19,0.07,16.66,969.06,36.7,26.0,0.0,-0.000813722,0.000383195,0.000734603,32.8213562,-111.787043,386.192896,-1.28579859,-0.50348557,0.0195984928,,,,,,,,,,,,,,2022-11-15 21:12:25.797300+00:00,1.1648557565935975,0.01446075030628184,2.4236890539937623,-2.165728250493481,1.088066990338198,0.07073460300000001,333.3249384704365,0.23610799441207236,0.2289877424214454,,,,,,,,0.42604005382931487,0.9047043011576293,,,,,,,,,,,,
2022-11-15 14:12:25.996529-07:00,1.199511,2.47,1.12,-2.21,-0.01,17.03,969.06,35.88,27.0,0.0,-0.000260789,3.16583e-05,-0.00159792,32.8213562,-111.787043,386.18609000000004,-1.27846645,-0.501326555,0.0187322827,,,,,,,,,,,,,,2022-11-15 21:12:25.996529+00:00,1.163370483211767,0.014436623620478109,2.47744869091998,-2.184429207021339,1.1687690343490655,-0.011597920000000001,331.85119164740667,0.23653754190427861,0.2294453959470565,,,,,,,,0.12050960513717512,0.99271216123793,,,,,,,,,,,,
2022-11-15 14:12:26.197012-07:00,1.399994,2.42,1.18,-2.11,-0.02,16.87,969.06,36.16,26.0,0.0,-0.000530683,0.000690226,-0.00148507,32.8213561,-111.787042,386.182886,-1.26994204,-0.505474001,0.0239953574,,,,,,,,,,,,,,2022-11-15 21:12:26.197012+00:00,1.164012298525586,0.014447046829423632,2.4166760403503647,-2.082639333572764,1.2259431023742948,-0.021485070000000002,329.5168575058523,0.23432799203909846,0.22710804086574068,,,,,,,,0.7927683272178787,0.6095230753303491,,,,,,,,,,,,
2022-11-15 14:12:26.396557-07:00,1.599539,2.34,1.35,-1.92,0.04,16.64,969.05,36.75,24.0,0.0,-0.000526404,0.000294405,-0.00131023,32.8213561,-111.787042,386.18609000000004,-1.26192386,-0.507868755,0.0210885614,,,,,,,,,,,,,,2022-11-15 21:12:26.396557+00:00,1.1649241283885172,0.014462010641465368,2.34655538302012,-1.8895089521692474,1.3914302301060495,0.03868977,323.63215073248847,0.23037269773851102,0.22286090611772064,,,,,,,,0.4881221023878869,0.8727753509124953,,,,,,,,,,,,
2022-11-15 14:12:26.596685-07:00,1.799667,2.34,1.75,-1.54,0.24,16.45,969.06,37.14,24.0,0.0,-0.000639661,0.000450949,-0.000812875,32.821356,-111.787042,386.186578,-1.2517211,-0.510183707,0.0323645896,2.0572,-9.83381,6232.36,28.8294,11444.0,0.150619,-1.0,18.0,-1306.0,78.0,,0.0,,2022-11-15 21:12:26.596685+00:00,1.1657004379088072,0.014474479975599377,2.3303358518019865,-1.5009529585636214,1.7825839106120085,0.239187125,310.0977040960834,0.22342157707830265,0.2153795670924746,2.3439982820805416,317.31250477516255,-1.709650445510175,1.5712801840623354,0.17522557674,0.21949555397941561,0.2272135115075186,0.5761915267717207,0.8173147034505579,-0.4919641186352357,0.16836650172972328,,,,,,,,,,
2022-11-15 14:12:26.796822-07:00,1.999804,2.35,1.7,-1.59,0.31,16.38,969.05,37.26,26.0,0.0,-0.000782922,0.000202547,-0.000274626,32.8213559,-111.787042,386.187341,-1.24290535,-0.510009831,0.0294503496,,,,,,,,,,,,,,2022-11-15 21:12:26.796822+00:00,1.1659702385442212,0.014479016130955546,2.326962898549155,-1.5525485069574478,1.7333059351333464,0.309725374,311.85128790035117,0.22423426848951916,0.21631622851633045,,,,,,,,0.2504606762858907,0.9681267735345481,,,,,,,,,,,,
2022-11-15 14:12:26.996718-07:00,2.1997,2.31,1.69,-1.56,0.31,16.36,969.05,37.4,26.0,0.0,-0.000114344,0.000585709,1.06847e-05,32.8213558,-111.787042,386.18874500000004,-1.23581839,-0.508950539,0.0394156174,,,,,,,,,,,,,,2022-11-15 21:12:26.996718+00:00,1.1660507863828826,0.014480325912957517,2.2994612366810814,-1.522602476287796,1.7231377420859768,0.3100106847,311.4645236410377,0.22371102219216168,0.21581302730481172,,,,,,,,0.9814719040329394,0.19160611053397197,,,,,,,,,,,,
2022-11-15 14:12:27.196406-07:00,2.399388,2.24,1.63,-1.5,0.33,16.36,969.05,37.45,25.0,0.0,-0.000530535,0.000302092,0.000471348,32.8213558,-111.787042,386.18874500000004,-1.22825305,-0.509047663,0.0326325045,,,,,,,,,,,,,,2022-11-15 21:12:27.196406+00:00,1.1660507863828826,0.014480325912957517,2.2145546169725194,-1.4644135293460898,1.6612480749793006,0.330471348,311.39662975233597,0.22270686199707382,0.21482327668076143,,,,,,,,0.4948160969347679,0.868997715885515,,,,,,,,,,,,
2022-11-15 14:12:27.397108-07:00,2.60009,2.11,1.52,-1.44,0.29,16.38,969.06,37.35,24.0,0.0,-0.000348668,0.000593721,0.000245974,32.8213558,-111.787042,386.19036300000005,-1.21892252,-0.508585025,0.035449798,,,,,,,,,,,,,,2022-11-15 21:12:27.397108+00:00,1.1659822706399698,0.01447906236523467,2.093143155079818,-1.4067460630000057,1.5499399284783517,0.29024597399999996,312.22730156020975,0.22173163723771527,0.21389270614172157,,,,,,,,0.8623018967933286,0.5063945485356528,,,,,,,,,,,,
