Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC
2022-11-15 14:12:24.797018-07:00,0.0,2.01,1.12,-1.67,0.02,17.14,969.06,35.54,26.0,0.0,-0.000545984,-0.000352492,-0.00323383,32.8213565,-111.787043,385.33316,-1.33054807,-0.51217585,0.0309794284,,,,,,,,,,,,,,2022-11-15 21:12:24.797018+00:00
2022-11-15 14:12:24.996448-07:00,0.19943,2.26,1.06,-1.99,0.02,17.42,969.05,34.87,27.0,0.0,-0.000563078,0.000426191,-0.00210705,32.8213564,-111.787043,385.336914,-1.32229989,-0.509743907,0.0155328742,,,,,,,,,,,,,,2022-11-15 21:12:24.996448+00:00
2022-11-15 14:12:25.197077-07:00,0.400059,2.42,0.68,-2.33,0.04,16.88,969.06,36.04,25.0,0.0,-0.000694247,6.86827e-06,-0.00115846,32.8213563,-111.787043,385.338165,-1.3152518,-0.511433677,0.0222333402,,,,,,,,,,,,,,2022-11-15 21:12:25.197077+00:00
2022-11-15 14:12:25.396904-07:00,0.599886,2.36,0.64,-2.27,0.04,16.83,969.07,36.26,24.0,0.0,-0.000465056,0.000449728,-0.000999271,32.8213563,-111.787043,385.336243,-1.30696814,-0.50690403,0.0141733497,,,,,,,,,,,,,,2022-11-15 21:12:25.396904+00:00
2022-11-15 14:12:25.596500-07:00,0.799482,2.23,0.69,-2.12,-0.03,16.95,969.06,36.08,25.0,0.0,-0.000502896,0.000343208,-7.80415e-05,32.8213562,-111.787043,385.343475,-1.29727129,-0.504966596,0.0176375447,2.05947,-9.16662,6225.92,28.8286,11461.0,0.115642,-1.0,20.0,-1317.0,78.0,,0.0,,2022-11-15 21:12:25.596500+00:00
2022-11-15 14:12:25.797300-07:00,1.000282,2.43,1.04,-2.19,0.07,16.66,969.06,36.7,26.0,0.0,-0.000813722,0.000383195,0.000734603,32.8213562,-111.787043,385.342896,-1.28579859,-0.50348557,0.0195984928,,,,,,,,,,,,,,2022-11-15 21:12:25.797300+00:00
2022-11-15 14:12:25.996529-07:00,1.199511,2.47,1.12,-2.21,-0.01,17.03,969.06,35.88,27.0,0.0,-0.000260789,3.16583e-05,-0.00159792,32.8213562,-111.787043,385.33609,-1.27846645,-0.501326555,0.0187322827,,,,,,,,,,,,,,2022-11-15 21:12:25.996529+00:00
2022-11-15 14:12:26.197012-07:00,1.399994,2.42,1.18,-2.11,-0.02,16.87,969.06,36.16,26.0,0.0,-0.000530683,0.000690226,-0.00148507,32.8213561,-111.787042,385.332886,-1.26994204,-0.505474001,0.0239953574,,,,,,,,,,,,,,2022-11-15 21:12:26.197012+00:00
2022-11-15 14:12:26.396557-07:00,1.599539,2.34,1.35,-1.92,0.04,16.64,969.05,36.75,24.0,0.0,-0.000526404,0.000294405,-0.00131023,32.8213561,-111.787042,385.33609,-1.26192386,-0.507868755,0.0210885614,,,,,,,,,,,,,,2022-11-15 21:12:26.396557+00:00
2022-11-15 14:12:26.596685-07:00,1.799667,2.34,1.75,-1.54,0.24,16.45,969.06,37.14,24.0,0.0,-0.000639661,0.000450949,-0.000812875,32.821356,-111.787042,385.336578,-1.2517211,-0.510183707,0.0323645896,2.0572,-9.83381,6232.36,28.8294,11444.0,0.150619,-1.0,18.0,-1306.0,78.0,,0.0,,2022-11-15 21:12:26.596685+00:00
2022-11-15 14:12:26.796822-07:00,1.999804,2.35,1.7,-1.59,0.31,16.38,969.05,37.26,26.0,0.0,-0.000782922,0.000202547,-0.000274626,32.8213559,-111.787042,385.337341,-1.24290535,-0.510009831,0.0294503496,,,,,,,,,,,,,,2022-11-15 21:12:26.796822+00:00
2022-11-15 14:12:26.996718-07:00,2.1997,2.31,1.69,-1.56,0.31,16.36,969.05,37.4,26.0,0.0,-0.000114344,0.000585709,1.06847e-05,32.8213558,-111.787042,385.338745,-1.23581839,-0.508950539,0.0394156174,,,,,,,,,,,,,,2022-11-15 21:12:26.996718+00:00
2022-11-15 14:12:27.196406-07:00,2.399388,2.24,1.63,-1.5,0.33,16.36,969.05,37.45,25.0,0.0,-0.000530535,0.000302092,0.000471348,32.8213558,-111.787042,385.338745,-1.22825305,-0.509047663,0.0326325045,,,,,,,,,,,,,,2022-11-15 21:12:27.196406+00:00
2022-11-15 14:12:27.397108-07:00,2.60009,2.11,1.52,-1.44,0.29,16.38,969.06,37.35,24.0,0.0,-0.000348668,0.000593721,0.000245974,32.8213558,-111.787042,385.340363,-1.21892252,-0.508585025,0.035449798,,,,,,,,,,,,,,2022-11-15 21:12:27.397108+00:00
2022-11-15 14:12:27.596858-07:00,2.79984,2.12,1.59,-1.39,0.21,16.43,969.05,37.13,24.0,0.0,-0.000317753,-7.67752e-05,1.83692e-05,32.8213557,-111.787042,385.340027,-1.20982771,-0.508184611,0.030963867,2.05829,-8.93313,6238.67,28.8301,11423.0,0.101561,-1.0,20.0,-1311.0,78.0,,0.0,,2022-11-15 21:12:27.596858+00:00
