Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC
2022-11-16 10:04:29.313759-07:00,0.0,2.5,1.84,-1.69,0.17,12.77,975.73,30.42,25.0,0.0,-6.36207e-05,-0.000229428,-0.000468245,32.821382,-111.786993,324.576385,2.04120727,-0.407659995,0.197331706,,,,,,,,,,,,,,2022-11-16 17:04:29.313759+00:00
2022-11-16 10:04:29.523852-07:00,0.210093,2.53,1.95,-1.59,0.19,12.57,975.73,30.82,27.0,0.0,-0.000396764,-0.000114834,0.000625977,32.821382,-111.786993,324.578369,2.05825501,-0.407472114,0.19662399,,,,,,,,,,,,,,2022-11-16 17:04:29.523852+00:00
2022-11-16 10:04:29.733295-07:00,0.419536,2.5,1.87,-1.65,0.18,12.37,975.74,31.21,25.0,0.0,-0.000253238,0.000120521,0.000648715,32.821382,-111.786993,324.576447,2.06982076,-0.407213774,0.194968366,,,,,,,,,,,,,,2022-11-16 17:04:29.733295+00:00
2022-11-16 10:04:29.944326-07:00,0.630567,2.49,1.85,-1.65,0.16,12.83,975.73,30.25,22.0,0.0,-5.06869e-05,-0.000513239,0.000270448,32.821382,-111.786993,324.573975,2.08188798,-0.406041272,0.206782932,2.0068,-7.29733,3796.96,28.6075,11699.0,0.0392333,-1.0,20.0,-1294.0,89.0,,0.0,,2022-11-16 17:04:29.944326+00:00
2022-11-16 10:04:30.153538-07:00,0.839779,2.29,1.87,-1.3,0.21,13.34,975.73,29.25,24.0,0.0,-9.61477e-05,0.000360965,7.40452e-05,32.821382,-111.786993,324.573578,2.09273606,-0.403579994,0.1980883,,,,,,,,,,,,,,2022-11-16 17:04:30.153538+00:00
2022-11-16 10:04:30.363787-07:00,1.050028,1.96,1.73,-0.79,0.47,13.79,975.74,28.45,28.0,0.0,-0.000336507,0.000982066,0.000249807,32.8213821,-111.786993,324.57486,2.10185944,-0.403203589,0.203407756,,,,,,,,,,,,,,2022-11-16 17:04:30.363787+00:00
2022-11-16 10:04:30.573749-07:00,1.25999,1.85,1.5,-1.03,0.31,13.48,975.75,29.08,26.0,0.0,0.000285059,-0.000273088,0.000800584,32.8213821,-111.786993,324.579346,2.11624676,-0.403364375,0.208274017,,,,,,,,,,,,,,2022-11-16 17:04:30.573749+00:00
2022-11-16 10:04:30.777724-07:00,1.463965,1.81,1.6,-0.64,0.56,13.87,975.75,28.35,23.0,0.0,-8.75784e-05,0.000623435,-2.20497e-05,32.8213821,-111.786993,324.576965,2.13053847,-0.401743976,0.200519916,,,,,,,,,,,,,,2022-11-16 17:04:30.777724+00:00
2022-11-16 10:04:30.977905-07:00,1.664146,1.78,1.7,-0.41,0.32,13.83,975.75,28.37,23.0,0.0,-2.58446e-05,-1.45941e-05,-0.00067839,32.8213821,-111.786993,324.576782,2.13957591,-0.405026032,0.218418893,,,,,,,,,,,,,,2022-11-16 17:04:30.977905+00:00
2022-11-16 10:04:31.177907-07:00,1.864148,1.89,1.74,-0.65,0.36,13.86,975.74,28.36,25.0,0.0,-0.000312951,0.000133828,0.000885702,32.8213821,-111.786993,324.580444,2.14910212,-0.40668792,0.202799465,2.00761,-6.97701,3786.81,28.6085,11702.0,0.029367,-1.0,18.0,-1265.0,89.0,,0.0,,2022-11-16 17:04:31.177907+00:00
