Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC
2023-04-19 08:56:23.000791-07:00,0.0,5.53,5.33,-1.16,0.92,22.76,886.85,22.4,324.0,0.0,-0.00245635,-0.0179535,0.0313469,32.6911383,-103.075236,1158.72595,-104.488429,-0.460549453,-0.538184239,,,,,,,,,,,,,,2023-04-19 15:56:23.000791+00:00
2023-04-19 08:56:23.210336-07:00,0.209545,6.53,5.97,-2.56,0.66,22.65,886.76,22.59,338.0,0.0,0.00220699,-0.0185661,0.0603556,32.6911382,-103.075236,1158.77795,-104.488516,-0.466599308,-0.567782962,,,,,,,,,,,,,,2023-04-19 15:56:23.210336+00:00
2023-04-19 08:56:23.420642-07:00,0.419851,5.95,4.75,-3.43,1.04,22.34,886.79,23.02,348.0,0.0,-0.00158889,-0.019381,0.0608033,32.6911382,-103.075236,1158.77356,-104.475353,-0.471820995,-0.536357776,,,,,,,,,,,,,,2023-04-19 15:56:23.420642+00:00
2023-04-19 08:56:23.629953-07:00,0.629162,6.18,5.06,-3.45,0.77,21.89,886.76,23.63,350.0,0.0,-0.00676654,-0.0230854,0.0462197,32.6911382,-103.075236,1158.73901,-104.447018,-0.467713124,-0.545797732,2.13828,35.4978,5129.67,36.7451,11144.0,0.957099,0.155642,17.0,-1357.0,54.0,,0.0,,2023-04-19 15:56:23.629953+00:00
2023-04-19 08:56:23.840095-07:00,0.839304,6.91,5.91,-3.35,1.25,21.9,886.76,23.68,352.0,0.0,-0.00364951,-0.02123,0.0310441,32.6911381,-103.075236,1158.72693,-104.445427,-0.471551603,-0.559532014,,,,,,,,,,,,,,2023-04-19 15:56:23.840095+00:00
2023-04-19 08:56:24.050000-07:00,1.049209,6.01,4.61,-3.74,0.96,21.47,886.77,24.28,352.0,0.0,-0.00487997,-0.0215055,0.00747124,32.6911381,-103.075236,1158.65967,-104.419317,-0.472673813,-0.538805066,,,,,,,,,,,,,,2023-04-19 15:56:24.050000+00:00
2023-04-19 08:56:24.260258-07:00,1.259467,6.32,4.42,-4.42,0.9,21.87,886.8,23.71,346.0,0.0,-0.00351384,-0.0236782,-0.00830497,32.6911381,-103.075236,1158.65503,-104.420555,-0.469620532,-0.53848382,,,,,,,,,,,,,,2023-04-19 15:56:24.260258+00:00
2023-04-19 08:56:24.463065-07:00,1.462274,7.37,4.88,-5.44,0.97,21.8,886.76,23.76,333.0,0.0,-0.00218915,-0.0221996,0.000184113,32.691138,-103.075236,1158.70715,-104.381324,-0.470462692,-0.52250967,,,,,,,,,,,,,,2023-04-19 15:56:24.463065+00:00
2023-04-19 08:56:24.663404-07:00,1.662613,6.26,4.99,-3.67,0.9,22.4,886.73,22.96,324.0,0.0,-0.00628739,-0.0232823,0.00958229,32.691138,-103.075236,1158.71594,-104.393011,-0.477102216,-0.561516866,2.14195,36.2265,5130.2,36.7467,11158.0,0.959398,0.157077,14.0,-1361.0,54.0,,0.0,,2023-04-19 15:56:24.663404+00:00
2023-04-19 08:56:24.863757-07:00,1.862966,7.36,5.77,-4.49,0.86,22.15,886.74,23.25,334.0,0.0,0.00463744,-0.0186649,0.0145357,32.691138,-103.075236,1158.73364,-104.365312,-0.47114435,-0.528065142,,,,,,,,,,,,,,2023-04-19 15:56:24.863757+00:00
2023-04-19 08:56:25.063403-07:00,2.062612,6.79,5.85,-3.38,0.65,22.18,886.73,23.28,340.0,0.0,-0.00897682,-0.0224709,0.0148483,32.6911379,-103.075236,1158.72229,-104.34163,-0.465864938,-0.532448123,,,,,,,,,,,,,,2023-04-19 15:56:25.063403+00:00
2023-04-19 08:56:25.262933-07:00,2.262142,6.21,5.64,-2.59,0.17,22.03,886.75,23.45,349.0,0.0,-0.00397594,-0.0209048,0.0233996,32.6911379,-103.075236,1158.77563,-104.344405,-0.478564633,-0.567261013,,,,,,,,,,,,,,2023-04-19 15:56:25.262933+00:00
2023-04-19 08:56:25.463350-07:00,2.462559,5.61,5.26,-0.88,1.73,23.02,886.82,22.05,353.0,0.0,-0.00441446,-0.0220741,0.0373461,32.6911379,-103.075236,1158.80884,-104.353705,-0.472882433,-0.543022683,,,,,,,,,,,,,,2023-04-19 15:56:25.463350+00:00
2023-04-19 08:56:25.662905-07:00,2.662114,4.95,4.36,-1.67,1.66,22.82,886.88,22.36,351.0,0.0,-0.00758607,-0.0207488,0.0320957,32.6911378,-103.075236,1158.76367,-104.332156,-0.470327805,-0.54692199,2.13708,34.9065,5105.41,36.7479,11149.0,0.960832,0.1571,14.0,-1361.0,54.0,,0.0,,2023-04-19 15:56:25.662905+00:00
2023-04-19 08:56:25.863089-07:00,2.862298,4.21,3.35,-2.3,1.12,22.96,886.88,22.17,348.0,0.0,-0.00558214,-0.0204655,0.0125035,32.6911378,-103.075236,1158.73633,-104.317397,-0.479025275,-0.573878247,,,,,,,,,,,,,,2023-04-19 15:56:25.863089+00:00
