K,G,f_c2h6 (kg/s/m),f_c2h6_err (kg/s/m),f_c2h6_err (%),f_c2h6_err_term1_avg (%),f_c2h6_err_term2_avg (%),f_c2h6_err_term3_avg (%),C_c2h6_avg (kg/m^3),C_c2h6_err_avg (kg/m^3),C_c2h6_err_avg (%),C_c2h6_err_term1_avg (%),C_c2h6_err_term2_avg (%),chi_c2h6_avg (ppb),chi_c2h6_err_avg (ppb),chi_c2h6_err_avg (%),chi_c2h6_err_term1_avg (%),chi_c2h6_err_term2_avg (%),rho_avg (kg/m^3),rho_err_avg (kg/m^3),rho_err_avg (%),xwind_avg (m/s),xwind_avg_err (m/s),xwind_avg_err (%),dt_avg (s),dt_err_avg (s),dt_err_avg (%),vh_avg (s),vh_err_avg (s),ds_avg (s),ds_err_avg (s),ds_err_avg (%),z_avg (m),z_std (m),Start_UTC,End_UTC,z_low (m),z_high (m),delta_z (m),F_tot_k (kg/s),F_tot_k_err (kg/s),F_tot_k_err_term1 (%),F_tot_k_err_term2 (%)
0,0,2.384787407951781e-06,3.0915569279622797e-06,32775.993174185285,98.74709987041746,0.4812374724049683,0.7716626571775878,-1.4443763684035646e-10,1.325919201871178e-09,-14.729946490073168,99.96498527160271,0.0350147283972486,-1.3323658117298338e-10,1.2211218441178411e-09,-14.72899929869578,16.765712255797432,83.23428774420255,1.0457254638455389,0.0137643867500327,1.3162509515926983,-3.287958627693458,0.3378804263948531,-3.745122879586009,1.4693259733333337,0.1,6.805841713472103,3.2436440828751985,2.1010516977881686,4.765970499217509,0.3352364302319645,7.201567598743428,5.031695000000092,0.1057989363380427,2023-04-19 16:03:30.463669,2023-04-19 16:05:21.463562,4.701525900000093,5.557856742424323,0.8563308424242297,2.0421670100540438e-06,2.659391378239483e-06,0.9001138202938662,99.09988617970612
1,0,6.779026309041845e-06,2.4533175588163227e-06,5245.355605094907,89.58640688331,4.4089560336525055,6.004637083037483,5.04650109461728e-09,1.3288025825117752e-09,30.624855709685587,99.38120025469468,0.6187997453053009,4.658154379462292e-09,1.2211218441178411e-09,30.591994426396703,16.765712255797432,83.23428774420255,1.0449425348281165,0.0137530117336075,1.3161476159467198,-3.5378433128379387,0.3607071564566823,-3.7888848504553656,1.5210720263157902,0.1,6.574310635520094,4.274500676833597,1.4927713539787513,6.501823405999497,0.4358303769405009,6.792783309607314,3.6610307692308433,0.0784449744230184,2023-04-19 16:05:24.662853,2023-04-19 16:06:22.463590,3.1859961346154595,3.791457503259535,0.6054613686440753,4.10443854714667e-06,1.5777106991624606e-06,11.360832292530471,88.63916770746955
2,0,4.6884084219839285e-06,9.257597148337652e-07,1617.6154865702852,58.80796991577419,9.740041902942114,31.45198818128372,1.0547192320952004e-08,1.336914518263134e-09,51.84443762506867,98.34395220567716,1.656047794322833,9.71362029767877e-09,1.2211218441178411e-09,51.77609123572044,16.765712255797432,83.23428774420255,1.0458684885586067,0.0137627733752055,1.3159175494985065,-1.3133663563003628,0.4017499997256971,-1.509854068404458,1.0285868214285716,0.1,9.7220767286434,2.421003289775572,2.5707118141686216,2.49021207849837,0.2487393876043774,10.101987546012571,2.2130131034483416,0.0641927328631279,2023-04-19 16:06:25.662998,2023-04-19 16:07:14.663017,1.669863270474214,2.38910155172421,0.719238281249996,3.3720828152257265e-06,7.30700562502002e-07,16.964603820550373,83.03539617944962
3,0,5.746647173125879e-06,1.4351297550117884e-06,4032.2498342750528,73.1468102408272,6.374406705355267,20.478783053817544,6.483396127151345e-09,1.3292020068790974e-09,54.062114745101226,99.37089739159312,0.6291026084069168,5.973205186866424e-09,1.2211218441178411e-09,54.019848505826296,16.765712255797432,83.23428774420255,1.0452022955766376,0.0137578624261402,1.316285381528119,-1.0598065757735504,0.3719024802493117,-2.533545436495285,1.1068890862068963,0.1,9.03432884523972,2.1223083956263213,2.492529267048395,2.3491600006840434,0.2197007364048136,9.390544508716063,3.921884237288226,0.0883297912237925,2023-04-19 16:07:17.663340,2023-04-19 16:08:44.663258,3.791457503259535,4.14662051864416,0.35516301538462525,2.04099653835892e-06,7.193449143111579e-07,49.79309480589678,50.20690519410322
4,1,2.3587735388845244e-06,8.664023703294922e-07,6652.181803768841,85.3361303028483,7.239455292597258,7.424414404554436,3.526183742761459e-09,1.3291790178261112e-09,-83.58626994733393,99.27274517943862,0.7272548205613298,3.2513885763541396e-09,1.2211218441178411e-09,-83.60902654355802,16.765712255797432,83.23428774420255,1.0447302527643303,0.0137501441969362,1.3161410745476858,1.198689886601369,0.3849607185786368,0.6733762104006298,1.7749933749999975,0.1,5.633823844553794,1.698576300987043,4.299089255920351,3.0149616811840034,0.19549313832891,7.502451126174465,6.084018484848554,0.0731433858780279,2023-04-19 16:09:10.663102,2023-04-19 16:10:09.463384,5.557856742424323,6.610180227272784,1.0523234848484613,2.4821927904073e-06,9.279158802630451e-07,3.457047927588096,96.54295207241191
5,1,5.53753378423821e-06,7.391446066044612e-07,942.596296000436,14.00504680100316,32.31248791163181,53.68246528736503,1.8396943502007196e-08,1.3730917934426446e-09,29.922736229251,93.0991151728888,6.900884827111204,1.6919292588210395e-08,1.2211218441178411e-09,29.807899752429734,16.765712255797432,83.23428774420255,1.046594994240245,0.0137807664409555,1.3167223743747254,2.4508272290692537,0.4241143878939901,4.569012685395752,1.333348083333334,0.1,7.499917032167828,0.9995031676111524,8.112576200998443,1.332685632819926,0.1241731546807988,11.780294820005627,4.371356800000094,0.060459720589469,2023-04-19 16:10:13.463226,2023-04-19 16:11:13.463549,4.14662051864416,4.701525900000093,0.5549053813559333,3.072807296314068e-06,5.294496356176545e-07,39.9867163311404,60.013283668859614
6,1,4.04459497116504e-06,6.327075404609071e-07,1835.981278475863,13.01028753010281,18.71195847382752,68.27775399606965,2.4841897116399025e-08,1.3838212509542691e-09,-67.78491235348972,91.17923209051943,8.820767909480546,2.2930215826724323e-08,1.2211218441178411e-09,-67.94068767888962,16.765712255797432,83.23428774420255,1.0437707126924465,0.0137277895541991,1.3152100370891486,-3.5136965925335018,0.3154161974289596,-4.441820268908073,0.8525991578947373,0.1,11.7288410472892,2.0936928029030306,2.44708257960289,1.7850807206453958,0.2137648176037554,11.98831285637414,2.710961500000076,0.0808983291715454,2023-04-19 16:11:16.463727,2023-04-19 16:12:07.662905,2.6380757500000773,3.1859961346154595,0.5479203846153822,2.216116032214189e-06,4.767000063447629e-07,47.11279433888454,52.887205661115445
7,1,8.817078370187032e-06,1.0737799045572396e-06,1224.8423833062109,11.91535649388302,33.91093975326162,54.17370375285535,2.8406390963436567e-08,1.4175316748061915e-09,23.014264893601528,85.88727617971487,14.11272382028512,2.624949643279836e-08,1.2211218441178411e-09,22.843805127051606,16.765712255797432,83.23428774420255,1.0427564289494629,0.0137094794039972,1.314733284360885,1.928592338703808,0.3372062988039128,-0.6732589132397291,1.5161325483870989,0.1,6.5957293843722695,1.0977569847112534,7.803845705151986,1.66434509474001,0.1377440577117111,10.99061500758749,1.1267134375000865,0.0887811373761912,2023-04-19 16:12:11.463067,2023-04-19 16:13:51.463593,0.2816783593750216,1.669863270474214,1.3881849110991924,1.2239735153472698e-05,1.6836460489698115e-06,21.616691267781608,78.38330873221838
8,1,4.284912147448656e-06,6.127822434241114e-07,860.3033133926976,6.408736926609571,12.008845498434017,81.5824175749564,3.473466487890948e-08,1.4151710725213979e-09,51.90931250607969,87.36096114917281,12.639038850827191,3.2034460678666655e-08,1.2211218441178411e-09,51.691983191915,16.765712255797432,83.23428774420255,1.0444691255256726,0.013742003398584,1.3156918430618765,1.8045398435891136,0.367260002178526,0.4528715072318208,0.8307736153846096,0.1,12.036973508565826,1.3322375522716563,4.296485910803654,1.1067878078518665,0.1401993224218847,12.947102410055765,2.5651900000000785,0.0823671118486432,2023-04-19 16:13:56.463415,2023-04-19 16:14:37.463104,2.38910155172421,2.6380757500000773,0.2489741982758673,1.066832566593554e-06,3.845001761749739e-07,84.25553370923332,15.744466290766656
