Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,nan,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6,x_dist,y_dist,s_dist,z_dist,velocity_s,velocity_z,x_src_dist,y_src_dist,s_src_dist,collecting,group,transect_num
2023-06-06 10:50:36-07:00,303.462465,8.32,-0.98,8.22,-0.81,20.23,860.54,58.37,46.0,2.0,0.107974,-0.733487,0.0886607,34.0620329,-106.884211,1422.48184,-4.91941784,3.5537663,-4.97028437,,1.93832,-0.223696,14732.4,29.96,11861.0,-0.182318,-1.0,13.0,-1276.0,92.0,,0.0,,2023-06-06 17:50:36+00:00,1.0218223734115446,0.013766621121640569,7.538207171112432,7.372193416628988,-1.5733186525377139,-0.7213393,167.95308330055016,0.435191127340978,0.4471241911913661,7.216135989483559,167.4845374305201,7.021950980263417,-1.552923517773674,-0.54790822,0.432786444003688,0.42300484083894235,0.9893381047718167,0.14563692679574702,-0.5137110490538421,0.42370199646270307,1.9317908114608686,0.006529188539131425,0.006529188539131425,0.005099019513592785,True,-0.03562941525759489,,-0.18806658474240512,0.7071067811865476,False,-17.068984919673067,-27.85666818010152,32.67023428572723,13.687380000000076,0.4452409329134426,-0.11815999999998894,176.57948816628743,31.63951149130403,179.39167853742939,True,0.0,1.0
2023-06-06 10:50:37-07:00,304.462465,7.37,-0.84,7.27,-0.81,19.87,860.62,59.56,202.0,2.0,-0.00953226,-0.67425,0.141005,34.0620258,-106.884209,1422.22878,-4.76229129,4.02737609,-5.94213966,,1.93436,-0.147659,14743.9,29.9628,11916.0,-0.174088,-1.0,14.0,-1264.0,92.0,,0.0,,2023-06-06 17:50:37+00:00,1.0231728794380461,0.013788201075316735,6.660702796312059,6.500913416418381,-1.4502022248744368,-0.668995,167.42454740654168,0.3992330862682659,0.4056951996153771,6.916975988133066,163.63630467029648,6.622054143373949,-1.9319061612282085,-0.6329492999999999,0.41186682534990016,0.40610624476579027,0.9999000794635462,-0.01413616244933383,-2.0253235572472184,0.41178452955035333,1.93186905965871,,0.002490940341290049,0.005099019513592785,False,-0.0262686061529106,,-0.12139039384708941,0.7071067811865476,False,-17.859524282532025,-27.672188154980578,32.9349754043175,13.43432000000007,0.2647411185902655,-0.25306000000000495,175.78894880342847,31.82399151642497,178.64635724652177,True,0.0,1.0
2023-06-06 10:50:38-07:00,305.462465,7.1,-0.88,6.95,-1.2,19.75,860.63,60.73,70.0,2.0,0.0237994,-0.657284,0.239337,34.0620194,-106.884206,1422.16616,-4.70270034,3.9007225,-4.52504943,,1.93921,-0.113986,14758.0,29.9652,11905.0,-0.15802,-1.0,15.0,-1235.0,92.0,,0.0,,2023-06-06 17:50:38+00:00,1.0236039630782467,0.01379534117400663,6.35845679163757,6.197171769250015,-1.423037186278903,-0.9606629999999999,167.0675415347722,0.38737468680606546,0.39169139831389477,6.540092311433634,167.40154161439278,6.380443108950724,-1.4218792277527506,-0.7039134,0.4005749257807728,0.3949350085525596,0.9993451088622819,0.03618498850399088,-1.1900717910998402,0.40005076585304616,1.9319472265528463,,0.007262773447153759,0.005099019513592785,False,-0.016965060074404237,-0.09702093992559577,-0.09702093992559577,0.7071067811865476,True,-18.572123573116777,-27.39546807465549,33.09736311316338,13.371700000000146,0.16238770884588405,-0.0626199999999244,175.0763495128437,32.10071159675006,177.9948983644226,True,0.0,1.0
2023-06-06 10:50:39-07:00,306.462465,7.12,-2.06,6.74,-1.01,19.95,860.59,59.76,28.0,2.0,-0.0436465,-0.682532,0.260304,34.0620142,-106.884203,1422.43484,-4.7917403,2.68792526,-3.34610792,,1.92469,0.72803,14696.3,29.9673,11856.0,-0.147372,-1.0,14.0,-1225.0,92.0,,0.0,,2023-06-06 17:50:39+00:00,1.0228579535137832,0.013783349367210455,6.436911051077397,5.861830676048649,-2.6594670527790627,-0.749696,155.59657331200748,0.3792372671585344,0.3780374699823879,6.609249338029182,160.14369707885012,6.207231142127778,-2.2402006466651776,-1.0184315199999998,0.39319907920129304,0.3911846712480235,0.9979615816335365,-0.06381756485083215,-2.631764556479296,0.3916009453558442,1.9320253119043087,,-0.0073353119043086945,0.005099019513592785,False,-0.007718258667455458,,0.7357482586674554,0.7071067811865476,False,-19.151111445100934,-27.118748979946673,33.199271314594164,13.64038000000005,0.10190820143078128,0.2686799999999039,174.49736164085957,32.377430691458876,177.47570886687888,True,0.0,1.0
2023-06-06 10:50:40-07:00,307.462465,7.28,-1.35,7.02,-1.38,19.9,860.56,59.88,120.0,2.0,0.0264028,-0.524871,0.0955077,34.0620116,-106.884203,1422.76846,-4.66710252,4.85447509,-5.52986144,,1.91535,0.911493,14650.4,29.9699,11867.0,-0.209776,-1.0,13.0,-1261.0,92.0,,0.0,,2023-06-06 17:50:40+00:00,1.0229968101581413,0.013786180974228056,6.636898909189473,6.362008122874825,-1.8903120840948846,-1.2844923,163.45199580021745,0.3901363678847763,0.39317304421803306,6.185407354266168,163.27161359511376,5.917382667684743,-1.7772272171772805,-1.0439028799999999,0.3762241765283176,0.3753852606067314,0.9987371796843476,0.05023988371956271,-1.4776942813932614,0.3752757655364571,1.9321033154741274,,-0.016753315474127284,0.005099019513592785,False,0.0014723149881049613,,0.910020685011895,0.7071067811865476,False,-19.4406060070105,-27.118751230130027,33.36710700977074,13.97400000000016,0.16783569517657781,0.33362000000010994,174.20786707895,32.377428441275526,177.19107998053127,True,0.0,1.0
2023-06-06 10:50:41-07:00,308.462465,7.08,-1.94,6.71,-1.17,19.92,860.54,59.76,54.0,2.0,0.0182058,-0.699239,-0.0753132,34.0620086,-106.8842,1422.82107,-4.71013687,3.27621321,-6.80322881,,1.919,1.04815,14639.0,29.9718,11903.0,-0.309106,-1.0,14.0,-1325.0,92.0,,0.0,,2023-06-06 17:50:41+00:00,1.0229032241835703,0.013784916738037948,6.3290748544031485,5.828797709678409,-2.4662331139383338,-1.2453132,157.06620447066206,0.37839654844646897,0.37748000800100345,5.942474411708411,160.82727452395653,5.603014481623492,-1.9673767578646424,-1.0789577808,0.36784673301852006,0.3688669446407185,0.9996612201945548,0.026027770537135706,-1.820876275105431,0.367597622082258,1.9321812370233329,,-0.013181237023332848,0.005099019513592785,False,0.010607176378014671,,1.0375428236219852,0.7071067811865476,False,-19.7746372010369,-26.84203045160527,33.339629200060656,14.026610000000119,-0.027477809710084955,0.052609999999958745,173.87383588492358,32.654149219800274,176.91355026285103,True,0.0,1.0
2023-06-06 10:50:42-07:00,309.462465,7.38,-1.88,7.04,-1.16,19.72,860.54,60.37,211.0,2.0,0.136084,-0.877034,-0.0782287,34.0620023,-106.884199,1422.9232399999999,-4.74822744,3.89674462,-6.65418857,,1.92008,-0.034936,14669.4,29.9732,11897.0,-0.353278,-1.0,18.0,-1312.0,92.0,,0.0,,2023-06-06 17:50:42+00:00,1.023601761571615,0.01379674667624174,6.417311953028304,5.983183701338864,-2.320216692145999,-1.2382286999999998,158.80422298254103,0.39059053493889245,0.39186350183536484,6.057251645519914,161.3316147530244,5.728819068007818,-1.9395928899883912,-1.1812021599999998,0.3810536906734449,0.3801874335429806,0.9881751808237539,0.15332909705578165,-1.0382628998951626,0.3722025264711205,1.9322590763129557,,-0.012179076312955672,0.005099019513592785,False,0.01968683955355577,,-0.05462283955355577,0.7071067811865476,False,-20.47610269974965,-26.7497922125639,33.68712165184255,14.128780000000006,0.34749245178189625,0.1021699999998873,173.17237038621084,32.74638745884165,176.24129980451113,True,0.0,1.0
2023-06-06 10:50:43-07:00,310.462465,6.48,-1.61,6.26,-0.56,20.18,860.54,58.56,27.0,2.0,0.0191152,-0.880091,-0.0975814,34.0619938,-106.884199,1422.62368,-4.85350562,3.82929933,-4.03941049,,1.9194,0.173992,14673.1,29.9758,11844.0,-0.407572,-1.0,14.0,-1300.0,92.0,,0.0,,2023-06-06 17:50:43+00:00,1.021996549659015,0.013769568680314523,5.633257362810212,5.221242913865591,-2.114760258294971,-0.6575814000000001,157.9505736173112,0.3615174228468838,0.35891682727116186,6.190731706434407,156.5202215304625,5.6678942272063155,-2.4804344864139085,-0.88814812,0.3788125207981808,0.3794656726570071,0.9997642135112731,0.021714450998943948,-2.3567744220119713,0.37863394638574244,1.9323368331040263,,-0.012936833104026269,0.005099019513592785,False,0.02871181713158144,,0.14528018286841857,0.7071067811865476,False,-21.422522970910094,-26.749793639467285,34.27062809744308,13.829220000000078,0.583506445600527,-0.29955999999992855,172.2259501150504,32.746386031938265,175.31144769005974,True,0.0,1.0
2023-06-06 10:50:45-07:00,312.462465,9.3,-3.52,8.5,-1.36,20.22,860.45,58.09,119.0,2.0,-0.0163464,-0.78659,0.176588,34.0619781,-106.884201,1422.57217,-4.75081209,4.86869499,-5.64243122,,1.9403,0.0431165,14780.8,29.9777,11906.0,-0.411616,-1.0,13.0,-1296.0,92.0,,0.0,,2023-06-06 17:50:45+00:00,1.021750332472098,0.01376684187765662,8.516433410348675,7.392672183690033,-4.228242663021934,-1.1834120000000001,150.23257987713458,0.44711435759537266,0.45071920538310206,8.054959279953598,155.82220458117973,7.31932047225718,-3.277318566299473,-1.27838172,0.44666725725873374,0.44057263271415953,0.9997841377163879,-0.02077686142560427,-3.4286836240113026,0.44647448135036627,1.932492098234633,,0.0078079017653669425,0.005099019513592785,False,0.046599758790254464,-0.003483258790254462,-0.003483258790254462,0.7071067811865476,True,-23.17061847397575,-26.934279747970166,35.52932571846055,13.77771000000007,1.2586976210174683,-0.051510000000007494,170.47785461198475,32.561899923435384,173.55971951961905,True,0.0,1.0
2023-06-06 10:50:46-07:00,313.462465,7.87,-3.21,7.19,-0.23,20.54,860.51,56.91,23.0,2.0,-0.0454896,-0.899415,0.102002,34.0619706,-106.884203,1422.64175,-4.92512599,5.32315434,-4.19410493,,1.92264,1.3204,14786.6,29.9795,11906.0,-0.457204,-1.0,13.0,-1296.0,92.0,,0.0,,2023-06-06 17:50:46+00:00,1.020708219392667,0.013748252395298019,7.125184176879751,5.988446830332326,-3.86092658758753,-0.127998,147.18894213404653,0.39556742842404036,0.39276411950168916,7.424684398151112,152.37935698796554,6.540855816955893,-3.3259508616949476,-0.436715528,0.41649877575811045,0.41457420858194444,0.998723438440564,-0.0505123104743481,-3.6520988204703566,0.41543742849699844,1.93256960609623,,-0.00992960609623017,0.005099019513592785,False,0.055463740932383376,,1.2649362590676168,0.7071067811865476,False,-24.005696287483445,-27.118763811429517,36.21741024572292,13.847290000000157,0.6880845272623688,0.06958000000008724,169.64277679847703,32.37741585997603,172.7048603186017,True,0.0,1.0
2023-06-06 10:50:47-07:00,314.462465,8.88,-2.12,8.61,-0.48,20.72,860.43,56.17,148.0,2.0,0.230943,-0.924739,-0.0070348,34.0619624,-106.884202,1422.76711,-4.8549896,3.723848,-5.69274931,,1.92228,0.561509,14851.5,29.9813,11911.0,-0.472113,-1.0,17.0,-1285.0,92.0,,0.0,,2023-06-06 17:50:47+00:00,1.0199881843399292,0.013737354469772612,7.91755551192236,7.4749446204969265,-2.6101509927351336,-0.4870348,160.75147930569904,0.4509087451340581,0.4605868756661575,7.652549705751149,156.9338783058582,7.0260686276927045,-2.9692306522741267,-0.5530001,0.4401413636268597,0.4344551880312319,0.9702021496486326,0.24229690220300448,-1.1783592984833122,0.41508601260846434,1.932647030503397,-0.010367030503396935,-0.010367030503396935,0.005099019513592785,True,0.06427507359995499,0.49723392640004505,0.49723392640004505,0.7071067811865476,True,-24.91871491074919,-27.026526265140536,36.761059217105334,13.972650000000158,0.5436489713824173,0.12536000000000058,168.7297581752113,32.46965340626501,171.82552105606504,True,0.0,1.0
2023-06-06 10:50:48-07:00,315.462465,8.47,-2.7,8.0,-0.54,20.54,860.45,56.65,80.0,2.0,0.123794,-0.817662,0.0735525,34.0619547,-106.884199,1422.82864,-4.80028002,4.45864677,-7.23854186,,1.94211,-0.137675,14974.6,29.9832,11865.0,-0.499138,-1.0,19.0,-1267.0,92.0,,0.0,,2023-06-06 17:50:48+00:00,1.0206370493967767,0.013748007364057822,7.6468809952158425,6.928334275903231,-3.236197323455057,-0.4664475,154.9629092914562,0.42718449629623667,0.4310800510242346,7.423262483630689,153.4569451770282,6.6314740795877585,-3.287045554370331,-0.68485566,0.4202920153391598,0.4182257376381166,0.9887323662351685,0.14969404784093696,-2.2573161307696252,0.4109808496505482,1.9327243712171642,,0.009385628782835775,0.005099019513592785,False,0.07303426223760656,,-0.21070926223760655,0.7071067811865476,False,-25.77606147218602,-26.74980684057872,37.147779355247934,14.034180000000106,0.3867201381426,0.061529999999947904,167.87241161377446,32.74637283082683,171.0364625294853,True,0.0,1.0
2023-06-06 10:50:49-07:00,316.462465,8.62,-3.97,7.65,-0.22,20.48,860.46,56.67,213.0,2.0,-0.0726242,-1.08657,0.048134,34.0619458,-106.884199,1422.67239,-4.85212548,4.0020406,-5.33607466,,1.93662,0.40542,15001.2,29.9848,11850.0,-0.483241,-1.0,14.0,-1304.0,92.0,,0.0,,2023-06-06 17:50:49+00:00,1.0208574692300567,0.013751575695311073,7.765478775063131,6.200214862850268,-4.675467491112158,-0.171866,142.98072860511732,0.4133848104328437,0.41048822593092665,7.480302880606724,145.41582094763763,6.1537497413228985,-4.246297915348139,-0.5001383,0.40931475514096355,0.4111497567301325,0.9977737948771883,-0.06668923643568349,-4.647233656641116,0.407498449186518,1.9328016279985623,,0.003818372001437753,0.005099019513592785,False,0.08174181085552445,,0.32367818914447555,0.7071067811865476,False,-26.767019552043532,-26.749808994645164,37.842114329797695,13.877930000000106,0.6943349745497613,-0.15625,166.88145353391695,32.746370676760385,170.06394187508613,True,0.0,1.0
2023-06-06 10:50:50-07:00,317.462465,8.68,-3.43,7.97,-0.25,21.26,860.45,53.96,351.0,2.0,-0.0527625,-1.2119,0.0550887,34.0619341,-106.884196,1422.60244,-4.59072518,5.06929905,-4.68678432,,1.93798,0.591849,15002.5,29.9867,11894.0,-0.490617,-1.0,14.0,-1258.0,92.0,,0.0,,2023-06-06 17:50:50+00:00,1.0181410109620577,0.013705821095785189,7.654742354573914,6.4580021659398295,-4.109657958957687,-0.1949113,147.52868004266574,0.42701987529125973,0.4280023766524672,7.3489485609286636,147.20434361674467,6.165873609225335,-3.9805488749807134,-0.14577332,0.4142329840026092,0.4147216927096672,0.9990536096463694,-0.043495804999561544,-4.2449713580820845,0.41345004728728785,1.9328788006086217,,0.005101199391378319,0.005099019513592785,False,0.09039822202946202,,0.5014507779705379,0.7071067811865476,False,-28.069740244647818,-26.473090198435866,38.58412655557363,13.807980000000043,0.7420122257759374,-0.06995000000006257,165.57873284131267,33.02308947296969,168.8396908540008,True,0.0,1.0
2023-06-06 10:50:51-07:00,318.462465,8.05,-1.87,7.72,-1.25,20.6,860.49,56.15,207.0,2.0,0.189493,-1.13516,0.0462802,34.0619242,-106.884192,1422.75747,-4.63437298,4.21429096,-5.24338312,,1.94142,0.856074,14992.7,29.9881,11882.0,-0.526913,-1.0,17.0,-1253.0,92.0,,0.0,,2023-06-06 17:50:51+00:00,1.0204760158232105,0.013744644997979148,6.808118025661184,6.408509922673584,-2.298145257012042,-1.2037198,160.27174176352503,0.4170617541929266,0.42228517675545874,6.421082586794979,163.8594833973177,6.140061302304725,-1.8030674413212424,-0.8871954439999999,0.4099291234186332,0.4048380323442277,0.9863516669771366,0.16465232780444927,-0.7674831901329167,0.39896677588140267,1.932955888808373,,0.008464111191626822,0.005099019513592785,False,0.09900399690072792,0.7570700030992721,0.7570700030992721,0.7071067811865476,True,-29.17204332772336,-26.104130952368916,39.14631227450415,13.963010000000168,0.5621857189305146,0.15503000000012435,164.47642975823712,33.39204871903664,167.83183507210668,True,0.0,1.0
2023-06-06 10:50:52-07:00,319.462465,7.75,-2.85,7.12,-1.08,19.94,860.46,59.0,0.0,2.0,0.225867,-0.96293,-0.23976,34.061917,-106.88419,1422.8699,-4.75628287,3.35198998,-5.29390476,,1.93766,-0.460167,15006.7,29.9893,11852.0,-0.53421,-1.0,16.0,-1227.0,92.0,,0.0,,2023-06-06 17:50:52+00:00,1.0227383352895751,0.01378340632825259,6.710860988614244,5.896236843679523,-3.2046912942966426,-1.31976,151.47527045694574,0.39357549428810484,0.39180335395027566,6.635724293579121,152.92206317108176,5.892754061251129,-3.0376719044451828,-1.1020072,0.3901769495913855,0.3915999485367231,0.9735757991941457,0.22836410230918613,-1.6117103607333967,0.37039258122928287,1.933032892358847,,0.004627107641153039,0.005099019513592785,False,0.10755963517618217,-0.5677266351761822,-0.5677266351761822,0.7071067811865476,True,-29.97371832886864,-25.919652120887115,39.62640731287866,14.075440000000071,0.4800950383745146,0.11242999999990388,163.67475475709185,33.576527550518435,167.08323837879394,True,0.0,1.0
2023-06-06 10:50:53-07:00,320.462465,8.33,-2.88,7.69,-1.41,19.64,860.46,60.08,206.0,2.0,-0.0815945,-0.511962,-0.0853327,34.061912,-106.884191,1423.14834,-4.7993438,5.0755297,-1.75102539,,1.93079,1.66001,14973.5,29.9913,11892.0,-0.490626,-1.0,13.0,-1292.0,92.0,,0.0,,2023-06-06 17:50:53+00:00,1.023786258717926,0.013801154968246963,7.789284322042251,6.910116136584401,-3.5948915461428155,-1.4953326999999998,152.51492326505652,0.4151605740327705,0.41659124233982264,7.653363009852012,149.29825834234762,6.575544160216554,-3.902657795000728,-1.32788466,0.40158583276521276,0.4032126507597427,0.9875365704443373,-0.15738971387939052,-4.888940308470659,0.391765287344851,1.9331098110210736,-0.0023198110210735923,-0.0023198110210735923,0.005099019513592785,True,0.11606563512824841,,1.5439443648717517,0.7071067811865476,False,-30.530438055403565,-26.011895544950924,40.10893114627055,14.353880000000117,0.48252383339188754,0.278440000000046,163.11803503055694,33.484284126454625,166.51934012507718,True,0.0,1.0
2023-06-06 10:50:54-07:00,321.462465,6.49,-0.45,6.4,-1.01,19.98,860.5,58.84,27.0,2.0,-0.15607,-0.00912222,-0.221373,34.0619135,-106.884194,1422.94399,-10.4621311,5.83487613,-3.31598584,,1.94518,0.74969,14866.0,29.9931,11891.0,-0.431145,-1.0,16.0,-1341.0,92.0,,0.0,,2023-06-06 17:50:54+00:00,1.022646311536691,0.013781207567909546,6.447828264990785,6.202765142268254,-1.7607367562120007,-1.231373,164.15270693880564,0.35016405552993124,0.35310553529839417,7.006066047995171,159.8252114793815,6.546359205404014,-2.4290193352989684,-1.3136997999999998,0.3702205337522676,0.36623839603027414,0.05834995495210996,-0.9982961898941048,-6.676938621225525,0.3649936344006297,1.9331866445560832,0.011993355443916665,0.011993355443916665,0.005099019513592785,True,0.12452249359490375,,0.6251675064050962,0.7071067811865476,False,-30.363421557376405,-26.28861653052303,40.1625289014504,14.14953000000014,0.05359775517985099,-0.20434999999997672,163.2850515285841,33.20756314088252,166.6275796572946,True,0.0,1.0
2023-06-06 10:50:55-07:00,322.462465,6.79,-2.4,6.31,-0.67,19.93,860.55,58.82,45.0,2.0,0.0506522,-0.00891984,-0.136216,34.061917,-106.884194,1423.13772,-12.6223662,3.18517285,-4.11280895,,1.93344,0.883321,14733.9,29.9949,11891.0,-0.463169,-1.0,16.0,-1341.0,92.0,,0.0,,2023-06-06 17:50:55+00:00,1.0228802086944215,0.013784366858109636,6.715751018835273,5.624119079450685,-3.670231099964387,-0.806216,146.872026502844,0.3415365158126967,0.32367946376092077,6.646468019896554,154.41594335270676,5.96643746172685,-2.8501808679022695,-0.78772589,0.33709990860289385,0.34424859188002294,0.17343113879070662,0.9848459981630421,5.381711943791971,0.3340480758650893,1.9332633927249072,,0.0001766072750928327,0.005099019513592785,False,0.13293070597968792,,0.7503902940203121,0.7071067811865476,False,-29.97371958720118,-26.288616243135323,39.86872470836014,14.3432600000001,-0.29380419309025996,0.19372999999995955,163.67475349875932,33.20756342827023,167.00948237067922,True,0.0,1.0
2023-06-06 10:50:56-07:00,323.462465,7.05,-0.81,6.98,-0.55,19.88,860.56,58.87,62.0,2.0,-0.203791,0.218894,-0.103794,34.0619213,-106.884196,1423.10293,-15.3825819,1.11442025,-4.7367778,,1.94581,0.251514,14730.3,29.9959,11862.0,-0.464455,-1.0,16.0,-1251.0,92.0,,0.0,,2023-06-06 17:50:56+00:00,1.0230666321429316,0.013787363259901611,7.3069240452927025,6.733980061463921,-2.836309492189285,-0.653794,157.1594842009349,0.34994015227794023,0.3579874931957185,7.2876414848268,157.89626221061766,6.750498251678221,-2.7365631426526806,-0.5640528,0.36060144431758473,0.3507300978413218,0.7319054172858472,0.6814062372385725,2.5969262243093385,0.25265405130971225,1.9333400552885756,,0.012469944711424485,0.005099019513592785,False,0.1412907662516928,,0.11022323374830723,0.7071067811865476,False,-29.494941587847656,-26.47309627376721,39.63302165607226,14.30847000000017,-0.23570305228788158,-0.03478999999992993,164.15353149811284,33.02308339763834,167.44224658188656,True,0.0,1.0
2023-06-06 10:50:57-07:00,324.462465,7.18,0.17,7.16,-0.47,19.81,860.56,59.02,49.0,2.0,-0.376281,0.299723,-0.199182,34.0619279,-106.884202,1423.01516,-20.2659406,1.47416367,-4.6376026,,1.94425,0.616466,14716.7,29.9976,11903.0,-0.427945,-1.0,15.0,-1250.0,92.0,,0.0,,2023-06-06 17:50:57+00:00,1.0233110841645388,0.013791502887070256,7.571918033305961,7.075367501767406,-2.69687178375941,-0.6691819999999999,159.13497986262763,0.33670278837218126,0.36232382416748754,7.8777085949868875,157.9967563400835,7.296616255246818,-2.9548382140220975,-0.7337797399999999,0.37397497834723376,0.34624976787618006,0.6230435964719256,0.7821871111794979,3.866326162219865,0.25680994319972994,1.9334166320081188,,0.010833367991881282,0.005099019513592785,False,0.1496031669455653,0.46686283305443466,0.46686283305443466,0.7071067811865476,True,-28.760072885543984,-27.026538318371205,39.46613188363143,14.220700000000079,-0.16688977244083247,-0.08777000000009139,164.8884002004165,32.46964135303435,168.05493783357687,True,0.0,1.0
2023-06-06 10:50:58-07:00,325.462465,7.76,-0.03,7.76,-0.36,19.66,860.53,60.19,352.0,2.0,-0.256996,0.467962,0.0178778,34.0619338,-106.884208,1422.8899199999998,-34.6547169,4.48198521,-2.63628753,,1.94326,1.01436,14691.1,29.9987,11891.0,-0.370167,-1.0,17.0,-1239.0,92.0,,0.0,,2023-06-06 17:50:58+00:00,1.023799611552873,0.013800258514061612,8.291114895827928,6.8342302879069985,-4.694239298083811,-0.3421222,145.51592952954383,0.2993824356962059,0.3261952499047186,8.270361580612304,145.85935594813836,6.843475426698769,-4.6424498381823875,-0.35412402,0.32880178948316263,0.30189042049800563,0.876518739040906,0.48136773895862617,-0.774965985455379,0.26212009035235934,1.9334931226445669,,0.009766877355433135,0.005099019513592785,False,0.1578683991615234,,0.8564916008384765,0.7071067811865476,False,-28.10314461399197,-27.579980327360285,39.37565303652152,14.095460000000003,-0.09047884710990672,-0.12524000000007618,165.54532847196853,31.916199344045264,168.59388944876025,True,0.0,1.0
2023-06-06 10:50:59-07:00,326.462465,7.4,-0.14,7.34,-0.9,19.99,860.55,58.99,19.0,2.0,0.0900602,0.226506,-0.0153434,34.0619397,-106.884211,1422.7741899999999,-35.1972125,-0.15843094,-3.59177996,,1.94222,-0.0401271,14708.1,30.0003,11846.0,-0.378043,-1.0,17.0,-1232.0,92.0,,0.0,,2023-06-06 17:50:59+00:00,1.0226708452076179,0.01378082219211679,7.473459882219628,6.14386043145467,-4.255065406072138,-0.9153434,145.29461247844716,0.29663043157757346,0.3039024783401646,7.741729100932408,144.68908105849954,6.317181894153082,-4.474791674708841,-0.6306679000000001,0.31200472353431763,0.29734923477809205,0.9292417374789039,-0.3694723174030604,-6.492187024551972,0.27245368975166157,1.9335695269589512,,0.008650473041048823,0.005099019513592785,False,0.16608695256532813,,-0.20621405256532813,0.7071067811865476,False,-27.446216408438993,-27.856700092044907,39.10614446806282,13.979730000000018,-0.2695085684586971,-0.11572999999998501,166.2022566775215,31.639479579360643,169.187017210995,True,0.0,1.0
2023-06-06 10:51:00-07:00,327.462465,7.52,0.01,7.51,-0.17,20.02,860.53,58.73,70.0,2.0,-0.315042,-0.135475,0.0476058,34.0619429,-106.884216,1423.13418,-35.4411147,-3.26896776,-8.16828743,,1.9407,0.0665452,14757.6,30.0015,11882.0,-0.378828,-1.0,13.0,-1239.0,92.0,,0.0,,2023-06-06 17:51:00+00:00,1.0225424301899813,0.013778968475993764,7.589280736675549,5.988810038427999,-4.661688151699831,-0.12239420000000001,142.102819339112,0.296766623092026,0.3138045139070055,7.507871386691552,142.39040856472434,5.946648800916402,-4.582249988457069,-0.19170964000000001,0.31085648283373074,0.2966977284166669,0.39504482969162363,-0.9186618434080716,-7.273153515844728,0.25505114535102813,1.933645844712302,,0.0070541552876981495,0.005099019513592785,False,0.1742593153883072,,-0.10771411538830719,0.7071067811865476,False,-27.089918170900006,-28.317904265303703,39.18886791532723,14.33972000000017,0.0827234472644065,0.3599900000001526,166.55855491506048,31.178275406101847,169.45157736855668,True,0.0,1.0
2023-06-06 10:51:01-07:00,328.462465,7.78,-0.03,7.77,-0.39,19.81,860.5,59.43,151.0,2.0,-0.614304,-0.33837,0.00812736,34.0619428,-106.884224,1422.76064,-33.9150019,-1.83670435,-4.06898622,,1.94278,0.446182,14813.4,30.0028,11916.0,-0.367133,-1.0,14.0,-1255.0,92.0,,0.0,,2023-06-06 17:51:01+00:00,1.0232397368267008,0.013791256166171459,7.865773083600762,6.092951663365375,-4.974567944112469,-0.38187264,140.77020751172338,0.30116674388354936,0.329942438993191,7.948988692867708,142.1927195177662,6.271810444253058,-4.862580147514177,-0.30790090800000003,0.3394769216155843,0.30070260291961665,0.4824690759063103,-0.8759130041243314,-7.839604877815588,0.24386436772076625,1.93372207566565,,0.009057924334350043,0.005099019513592785,False,0.18238597442733728,0.26379602557266274,0.26379602557266274,0.7071067811865476,True,-27.10105095286185,-29.05582844291984,39.73296023774221,13.966180000000122,0.5440923224149827,-0.37354000000004817,166.54742213309865,30.44035122848571,169.30640508289736,True,0.0,1.0
2023-06-06 10:51:02-07:00,329.462465,8.33,0.02,8.33,-0.1,19.99,860.48,58.72,204.0,2.0,-0.877839,-0.580054,-0.00232749,34.0619401,-106.884237,1422.9129899999998,-34.0953021,-1.77968733,-6.74068254,,1.91287,0.817141,14736.4,30.0039,11903.0,-0.384984,-1.0,16.0,-1242.0,92.0,,0.0,,2023-06-06 17:51:02+00:00,1.022587657758702,0.0137805348394445,8.405352347277267,6.329282907379106,-5.530834110714057,-0.10232749000000001,138.85146450886555,0.3034028471921665,0.35314351850598935,8.380841677905941,140.0498529657752,6.422141445523254,-5.376119670537141,-0.191447832,0.3556741762296672,0.30323099775013274,0.5512924832834608,-0.8343120506591973,-8.321884362637409,0.2371423701093004,1.9337982195800252,,-0.02092821958002511,0.005099019513592785,False,0.19046741504486353,,0.6266735849551365,0.7071067811865476,False,-27.401679534023057,-30.25495955720877,40.81929224145902,14.118529999999964,1.0863320037168052,0.1523499999998421,166.24679355193743,29.24122011419678,168.79883092032188,True,0.0,1.0
