Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Timestamp_UTC,Rho,Rho_err,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg,Nx,Ny,cross_wind,cross_wind_err,CH4_sub,CH4_res,CH4_adj,CH4_adj_err,BG_Samples_CH4,C2H6_sub,C2H6_res,C2H6_adj,C2H6_adj_err,BG_Samples_C2H6
2022-11-16 11:53:49.578129-07:00,0.0,4.99,-1.32,-4.81,0.11,15.16,975.11,22.59,23.0,0.0,-0.000352702,0.00822172,0.0186537,32.8213573,-111.78698,331.72445100000004,-5.76202792,-0.481752094,-0.0112201057,,,,,,,,,,,,,,2022-11-16 18:53:49.578129+00:00,1.1782264114706513,0.014587750430059802,4.97978724722604,-4.909999530201121,-0.8307741215636554,0.1286537,369.6035152523981,0.3110886314190271,0.30819000145108244,,,,,,,,0.9990811141522731,0.042859390385919745,,,,,,,,,,,,
2022-11-16 11:53:49.777560-07:00,0.199431,4.82,-0.71,-4.77,-0.01,15.31,975.1,22.41,23.0,0.0,-0.00222518,0.0202006,0.0172842,32.8213573,-111.78698,331.72265000000004,-5.74518437,-0.484639825,0.017097111,,,,,,,,,,,,,,2022-11-16 18:53:49.777560+00:00,1.1776016537420138,0.014577738217813316,4.80248005404245,-4.796913531110655,-0.2311606465709075,0.007284199999999999,362.7589180752843,0.3098697333151333,0.30420937365604617,,,,,,,,0.993987690941173,0.10949187302003333,,,,,,,,,,,,
2022-11-16 11:53:49.977348-07:00,0.399219,5.22,-0.61,-5.18,-0.13,14.9,975.1,23.79,22.0,0.0,-0.00375556,0.040177,0.0345819,32.8213573,-111.78698,331.784845,-5.72333325,-0.482657079,0.0176757411,,,,,,,,,,,,,,2022-11-16 18:53:49.977348+00:00,1.1792778095414733,0.014605009050002497,5.175689350660687,-5.174833140281422,-0.09413939020179564,-0.0954181,361.04219686092245,0.3228105039483079,0.32023834765446996,,,,,,,,0.995659600495102,0.0930696510250992,,,,,,,,,,,,
2022-11-16 11:53:50.177643-07:00,0.599514,5.37,-0.26,-5.36,-0.2,14.6,975.11,24.25,21.0,0.0,-0.00300235,0.0530854,0.0387523,32.8213574,-111.78698,331.769464,-5.70306094,-0.486556735,0.0747237048,,,,,,,,,,,,,,2022-11-16 18:53:50.177643+00:00,1.180519397710177,0.014625075595481464,5.313132822351358,-5.306220963507692,0.2709233736295395,-0.1612477,357.0771480598714,0.3286798132253258,0.3261823548491155,,,,,,,,0.9984044805695732,0.05646674400565969,,,,,,,,,,,,
2022-11-16 11:53:50.378275-07:00,0.800146,5.37,-0.46,-5.34,-0.09,14.68,975.09,23.34,22.0,0.0,-0.00455462,0.064765,0.0274253,32.8213575,-111.78698,331.74093000000005,-5.68279844,-0.483076536,0.0390660571,,,,,,,,,,,,,,2022-11-16 18:53:50.378275+00:00,1.1801670756548628,0.014619637332027716,5.294957730333424,-5.294540395778813,0.06647829332960244,-0.0625747,359.28063151700616,0.32805931985809356,0.3262248268990108,,,,,,,,0.997536308640582,0.07015207013140494,,,,,,,,,,,,
2022-11-16 11:53:50.577592-07:00,0.999463,5.57,-0.55,-5.54,-0.24,14.7,975.1,23.27,23.0,0.0,-0.00507647,0.0781619,0.0176159,32.8213576,-111.78698,331.737634,-5.66402828,-0.476186271,0.0801768154,,,,,,,,,,,,,,2022-11-16 18:53:50.577592+00:00,1.1800971792198067,0.014618349148059555,5.489075453273101,-5.489072575359403,-0.00562086849165766,-0.2223841,360.058671464948,0.3346856109136366,0.3348554866803719,,,,,,,,0.9978975188522691,0.06481158745537163,,,,,,,,,,,,
2022-11-16 11:53:50.777561-07:00,1.199432,4.95,-0.91,-4.87,-0.06,15.2,975.1,23.31,22.0,0.0,-0.00506988,0.0812455,0.00734208,32.8213576,-111.78698,331.707605,-5.64391635,-0.484148657,0.103102495,,,,,,,,,,,,,,2022-11-16 18:53:50.777561+00:00,1.178050886209195,0.014585044728351143,4.873798878243592,-4.854640843568615,-0.4317149354885797,-0.05265792,365.0818479849785,0.3130751116838059,0.3091567872616783,,,,,,,,0.9980586643415519,0.06228083599918571,,,,,,,,,,,,
2022-11-16 11:53:50.978336-07:00,1.400207,4.91,-1.18,-4.76,0.26,15.79,975.1,21.7,22.0,0.0,-0.00631656,0.089121,-0.00310368,32.8213577,-111.78698,331.70952800000003,-5.62452629,-0.478489439,0.0759786531,2.0251,-5.95019,2892.42,29.2744,11515.0,0.368719,-1.0,23.0,-1317.0,82.0,,0.0,,2022-11-16 18:53:50.978336+00:00,1.175645369413793,0.014545941204555055,4.81684161816884,-4.76361267279497,-0.7141130709562505,0.25689632,368.5257211610064,0.3096727088573692,0.30589147762397306,4.784272666950844,366.5204414661507,-4.746036071631606,-0.5154236557223744,0.061792412,0.3055411846060697,0.31013562742276346,0.9974977040651329,0.07069887117053902,-0.84967330600294,0.3040179409094782,,,,,,,,,,
2022-11-16 11:53:51.177438-07:00,1.599309,4.17,-1.14,-4.0,0.35,15.92,975.09,22.19,22.0,0.0,-0.004826,0.096281,0.00107762,32.8213577,-111.78698,331.72307700000005,-5.60630091,-0.478915175,0.105433728,2.0251,-5.95019,2892.42,29.2744,11515.0,0.368719,-1.0,23.0,-1317.0,82.0,,0.0,,2022-11-16 18:53:51.177438+00:00,1.1751046092148585,0.014537306869821433,4.065472067126641,-3.9959549248307105,-0.7486036116050714,0.35107762,370.61081865259666,0.2872281323269015,0.27674533983746175,4.486233372941977,368.2463574781792,-4.4388198315604095,-0.6351121157437464,0.143630872,0.2936822788118749,0.30053191468438606,0.9987461486675684,0.05006126767970769,-0.8565287273409182,0.2929472408999625,,,,,,,,,,
2022-11-16 11:53:51.378099-07:00,1.79997,4.77,-1.13,-4.64,-0.03,14.97,975.1,22.87,22.0,0.0,-0.00398162,0.101045,0.00603014,32.8213577,-111.78698,331.74541600000003,-5.58470833,-0.485598756,0.130195697,,,,,,,,,,,,,,2022-11-16 18:53:51.378099+00:00,1.1789912988977556,0.014600345795612774,4.676175317942046,-4.626899341604331,-0.6770657920703125,-0.02396986,368.32514806722406,0.3060165733321041,0.3010568316268636,,,,,,,,0.9992245486143929,0.03937386755657489,,,,,,,,,,,,
